,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
533,D84,TN-49-JS-9193,2020-08-16 12:14:58.960893,2020-08-16 12:22:23.960893,Sun
534,D89,LD-42-VO-5730,2020-08-16 12:14:58.908896,2020-08-16 12:48:10.908896,Sun
535,D92,JK-41-KN-0968,2020-08-16 12:14:58.881885,2020-08-16 12:46:34.881885,Sun
536,D95,TR-14-HM-3929,2020-08-16 12:14:59.070815,2020-08-16 13:59:13.070815,Sun
537,D102,TS-20-BM-0016,2020-08-16 12:14:58.813411,2020-08-16 12:21:06.813411,Sun
538,D105,CG-40-ZI-0464,2020-08-16 12:14:58.956314,2020-08-16 12:32:02.956314,Sun
539,D109,UK-02-CS-1866,2020-08-16 12:14:58.774452,2020-08-16 12:26:32.774452,Sun
540,D115,GJ-30-LI-8195,2020-08-16 12:14:58.617192,2020-08-16 13:40:47.617192,Sun
541,D117,KL-74-QJ-3668,2020-08-16 12:14:58.817996,2020-08-16 12:56:14.817996,Sun
542,D120,DD-70-BV-0152,2020-08-16 12:14:58.677600,2020-08-16 13:00:50.677600,Sun
543,D127,JH-17-TK-8782,2020-08-16 12:14:58.665872,2020-08-16 13:15:34.665872,Sun
544,D130,AP-58-JP-6838,2020-08-16 12:14:58.843776,2020-08-16 13:11:58.843776,Sun
545,D134,LA-69-CI-4883,2020-08-16 12:14:58.936089,2020-08-16 12:55:17.936089,Sun
546,D139,LD-05-CP-8199,2020-08-16 12:14:58.763982,2020-08-16 12:31:54.763982,Sun
547,D142,TN-40-JV-8280,2020-08-16 12:14:58.894096,2020-08-16 14:03:35.894096,Sun
548,D145,LA-22-IF-5995,2020-08-16 12:14:58.848362,2020-08-16 13:12:52.848362,Sun
549,D147,LA-51-JI-5520,2020-08-16 12:14:58.945609,2020-08-16 13:28:11.945609,Sun
550,D148,WB-70-LX-4835,2020-08-16 12:14:58.984937,2020-08-16 12:42:22.984937,Sun
551,D162,DD-42-RY-8492,2020-08-16 12:14:59.006577,2020-08-16 13:50:18.006577,Sun
552,D163,LA-46-DW-4692,2020-08-16 12:14:58.901460,2020-08-16 13:02:22.901460,Sun
553,D169,PB-38-GP-6825,2020-08-16 12:14:58.952990,2020-08-16 12:40:29.952990,Sun
554,D176,MZ-26-YC-4651,2020-08-16 12:14:59.034227,2020-08-16 13:39:03.034227,Sun
555,D178,GJ-27-CQ-7566,2020-08-16 12:14:58.633823,2020-08-16 13:31:09.633823,Sun
556,D186,CG-82-IP-0773,2020-08-16 12:14:58.871740,2020-08-16 12:56:37.871740,Sun
557,D190,HP-34-MX-0757,2020-08-16 12:14:59.080657,2020-08-16 13:19:59.080657,Sun
558,D195,RJ-57-WH-9097,2020-08-16 12:14:59.055442,2020-08-16 12:57:03.055442,Sun
559,D197,DD-39-HB-7838,2020-08-16 12:14:58.850647,2020-08-16 12:22:42.850647,Sun
560,A6,ML-65-LL-6304,2020-08-16 12:15:01.413376,2020-08-16 12:54:14.413376,Sun
561,A10,RJ-15-TR-3763,2020-08-16 12:15:01.512384,2020-08-16 13:36:45.512384,Sun
562,A17,AR-50-SG-1394,2020-08-16 12:15:01.368680,2020-08-16 12:33:42.368680,Sun
563,A19,MH-11-RW-6481,2020-08-16 12:15:01.243942,2020-08-16 12:40:45.243942,Sun
564,A20,KA-09-ZC-1767,2020-08-16 13:37:18.966046,2020-08-16 13:49:10.966046,Sun
565,A21,JK-94-YE-3211,2020-08-16 13:05:17.825558,2020-08-16 13:15:27.825558,Sun
566,A28,OD-91-FT-5596,2020-08-16 12:44:33.886613,2020-08-16 14:31:30.886613,Sun
567,A31,MP-99-DE-9082,2020-08-16 12:15:01.191342,2020-08-16 12:41:21.191342,Sun
568,A34,RJ-62-AI-7786,2020-08-16 12:15:01.296591,2020-08-16 14:09:55.296591,Sun
569,A35,MN-79-OV-7862,2020-08-16 12:15:01.528468,2020-08-16 14:04:22.528468,Sun
570,A45,TR-24-CK-7256,2020-08-16 12:15:01.299687,2020-08-16 13:47:56.299687,Sun
571,A63,MZ-11-GK-6970,2020-08-16 12:15:01.520705,2020-08-16 12:45:26.520705,Sun
572,A69,SK-72-HK-7996,2020-08-16 12:15:01.441458,2020-08-16 14:08:37.441458,Sun
573,A70,CH-62-QL-9800,2020-08-16 12:15:01.486145,2020-08-16 12:57:33.486145,Sun
574,A79,OD-45-IN-2223,2020-08-16 12:15:01.381857,2020-08-16 12:44:03.381857,Sun
575,A80,TS-34-XW-5141,2020-08-16 14:06:45.857668,2020-08-16 15:10:54.857668,Sun
576,A85,AS-11-GW-7283,2020-08-16 12:15:01.186719,2020-08-16 12:17:09.186719,Sun
577,A86,DL-79-WF-1106,2020-08-16 12:15:01.460404,2020-08-16 12:35:45.460404,Sun
578,A93,SK-51-GK-5664,2020-08-16 13:36:43.797310,2020-08-16 13:40:09.797310,Sun
579,A105,LD-01-VV-2592,2020-08-16 13:27:12.884179,2020-08-16 13:47:10.884179,Sun
580,A113,MN-51-PS-1915,2020-08-16 14:06:43.636211,2020-08-16 16:03:11.636211,Sun
581,A117,CG-63-AQ-9496,2020-08-16 12:15:01.181797,2020-08-16 12:54:26.181797,Sun
582,A122,TR-60-KX-1725,2020-08-16 12:15:01.341288,2020-08-16 12:47:33.341288,Sun
583,A125,OD-88-TO-8494,2020-08-16 12:15:01.478747,2020-08-16 12:19:03.478747,Sun
584,A127,LD-76-OP-2081,2020-08-16 12:15:01.533890,2020-08-16 13:33:25.533890,Sun
585,A136,TR-63-QU-6503,2020-08-16 13:18:25.979810,2020-08-16 13:26:53.979810,Sun
586,A140,HP-08-VU-2678,2020-08-16 12:15:01.237647,2020-08-16 13:31:32.237647,Sun
587,A143,SK-16-BK-2591,2020-08-16 12:15:01.277914,2020-08-16 12:52:32.277914,Sun
588,A146,TN-01-GP-5433,2020-08-16 13:47:10.019006,2020-08-16 14:53:55.019006,Sun
589,A154,KL-95-QQ-1034,2020-08-16 12:42:51.077268,2020-08-16 13:40:26.077268,Sun
590,A164,KL-20-LV-4376,2020-08-16 12:15:01.523047,2020-08-16 12:42:43.523047,Sun
591,A167,HP-57-TO-0678,2020-08-16 12:15:01.556145,2020-08-16 13:23:29.556145,Sun
592,A173,OD-01-QG-2971,2020-08-16 12:15:01.393256,2020-08-16 12:42:11.393256,Sun
593,A181,AS-51-MH-9596,2020-08-16 13:09:12.869159,2020-08-16 13:15:32.869159,Sun
594,A184,MZ-47-RP-5577,2020-08-16 12:15:01.354536,2020-08-16 13:58:45.354536,Sun
595,A188,DL-64-NQ-3833,2020-08-16 12:15:01.314630,2020-08-16 12:37:24.314630,Sun
596,A192,TN-68-WD-0401,2020-08-16 12:15:01.396139,2020-08-16 14:05:16.396139,Sun
597,A200,PB-55-QQ-6556,2020-08-16 12:15:01.546856,2020-08-16 13:18:04.546856,Sun
598,B11,OD-70-JI-4224,2020-08-16 12:15:01.403628,2020-08-16 13:16:07.403628,Sun
599,B23,MH-45-TN-0160,2020-08-16 12:15:01.431174,2020-08-16 12:26:37.431174,Sun
600,B24,AP-09-WI-5548,2020-08-16 12:15:01.240811,2020-08-16 12:41:18.240811,Sun
601,B28,GJ-02-HI-3222,2020-08-16 12:15:01.494369,2020-08-16 12:34:22.494369,Sun
602,B29,PY-42-AD-2558,2020-08-16 12:15:01.220560,2020-08-16 12:38:48.220560,Sun
603,B30,MH-22-GZ-7511,2020-08-16 13:09:50.016718,2020-08-16 13:39:05.016718,Sun
604,B39,AP-75-QZ-5360,2020-08-16 12:15:01.344589,2020-08-16 14:07:27.344589,Sun
605,B44,LD-33-XA-8265,2020-08-16 12:15:01.446207,2020-08-16 12:53:13.446207,Sun
606,B50,WB-36-SV-4460,2020-08-16 13:20:35.643278,2020-08-16 14:56:48.643278,Sun
607,B54,UP-05-DI-5082,2020-08-16 12:15:01.281002,2020-08-16 12:29:27.281002,Sun
608,B59,SK-30-MI-4092,2020-08-16 12:15:01.325882,2020-08-16 14:04:32.325882,Sun
609,B70,MH-80-TL-0089,2020-08-16 12:36:24.724169,2020-08-16 12:44:10.724169,Sun
610,B71,AR-65-YK-9265,2020-08-16 12:15:01.198254,2020-08-16 12:48:41.198254,Sun
611,B72,OD-07-YR-8653,2020-08-16 12:15:01.283943,2020-08-16 12:38:54.283943,Sun
612,B103,BR-64-UO-4125,2020-08-16 12:15:01.348074,2020-08-16 12:22:51.348074,Sun
613,B108,AN-17-IZ-4060,2020-08-16 12:15:01.531029,2020-08-16 12:32:30.531029,Sun
614,B114,UP-76-HT-1524,2020-08-16 12:15:01.433984,2020-08-16 13:56:29.433984,Sun
615,B115,MN-82-EB-7272,2020-08-16 12:15:01.172497,2020-08-16 12:29:40.172497,Sun
616,B117,AP-64-TN-5869,2020-08-16 13:31:02.631248,2020-08-16 15:18:44.631248,Sun
617,B121,LA-80-ZQ-2857,2020-08-16 14:11:25.003797,2020-08-16 15:06:05.003797,Sun
618,B127,DL-31-VM-2080,2020-08-16 12:15:01.451163,2020-08-16 12:29:25.451163,Sun
619,B128,MH-54-UL-8160,2020-08-16 12:15:01.293477,2020-08-16 13:56:20.293477,Sun
620,B130,HR-80-JJ-4170,2020-08-16 12:15:01.205520,2020-08-16 14:12:31.205520,Sun
621,B131,RJ-91-UL-3691,2020-08-16 12:15:01.308396,2020-08-16 13:57:39.308396,Sun
622,B148,GA-19-MM-1788,2020-08-16 12:15:01.359455,2020-08-16 12:50:52.359455,Sun
623,B155,CH-18-FD-5811,2020-08-16 12:15:01.302628,2020-08-16 12:24:11.302628,Sun
624,B164,SK-83-UU-2014,2020-08-16 12:15:01.499632,2020-08-16 13:15:19.499632,Sun
625,B170,WB-74-IN-1575,2020-08-16 12:15:01.539133,2020-08-16 12:46:10.539133,Sun
626,B171,LD-85-JA-4477,2020-08-16 12:15:01.366106,2020-08-16 13:06:56.366106,Sun
627,B173,KL-48-NX-0583,2020-08-16 12:15:01.405978,2020-08-16 13:02:29.405978,Sun
628,B177,DD-03-RZ-9485,2020-08-16 13:29:01.923447,2020-08-16 15:26:46.923447,Sun
629,B178,SK-09-UP-0885,2020-08-16 12:15:01.227892,2020-08-16 13:06:34.227892,Sun
630,B188,DD-51-GN-2890,2020-08-16 12:15:01.179486,2020-08-16 13:23:28.179486,Sun
631,B199,AS-85-OG-7750,2020-08-16 12:15:01.439103,2020-08-16 13:18:47.439103,Sun
632,C3,JH-90-ZV-1123,2020-08-16 12:15:01.247157,2020-08-16 13:51:31.247157,Sun
633,C8,MZ-33-KT-2467,2020-08-16 12:15:01.558458,2020-08-16 13:18:43.558458,Sun
634,C12,RJ-55-CZ-9580,2020-08-16 12:15:01.371158,2020-08-16 13:10:31.371158,Sun
635,C21,ML-26-PP-2302,2020-08-16 12:15:01.376815,2020-08-16 12:35:38.376815,Sun
636,C32,MH-97-GO-8095,2020-08-16 12:15:01.420623,2020-08-16 12:29:26.420623,Sun
637,C33,RJ-96-NV-2381,2020-08-16 12:15:01.265035,2020-08-16 14:01:57.265035,Sun
638,C34,TN-61-NZ-0635,2020-08-16 12:15:01.216162,2020-08-16 13:02:09.216162,Sun
639,C37,JK-94-MR-7026,2020-08-16 12:44:15.772097,2020-08-16 13:19:50.772097,Sun
640,C39,UP-66-SE-7669,2020-08-16 13:00:33.047953,2020-08-16 14:54:51.047953,Sun
641,C45,GJ-63-XZ-5878,2020-08-16 12:15:01.174879,2020-08-16 13:46:19.174879,Sun
642,C49,JK-11-HG-1791,2020-08-16 12:15:01.506898,2020-08-16 13:17:39.506898,Sun
643,C51,OD-43-AJ-4022,2020-08-16 14:14:31.717156,2020-08-16 16:04:12.717156,Sun
644,C52,BR-34-AC-7106,2020-08-16 12:26:28.693791,2020-08-16 14:02:30.693791,Sun
645,C56,GA-20-UO-8434,2020-08-16 12:15:01.261953,2020-08-16 13:04:42.261953,Sun
646,C60,AR-69-LC-6596,2020-08-16 12:15:01.224802,2020-08-16 12:56:09.224802,Sun
647,C74,UP-99-IH-9960,2020-08-16 12:15:01.177179,2020-08-16 12:31:48.177179,Sun
648,C80,GA-06-MD-9824,2020-08-16 13:49:01.024570,2020-08-16 15:01:04.024570,Sun
649,C81,UP-76-BC-3219,2020-08-16 14:07:53.888997,2020-08-16 15:28:01.888997,Sun
650,C90,SK-83-NT-2504,2020-08-16 12:15:01.193645,2020-08-16 13:53:50.193645,Sun
651,C92,PY-73-PQ-8498,2020-08-16 13:43:14.628964,2020-08-16 14:30:21.628964,Sun
652,C100,CG-65-WE-7646,2020-08-16 12:51:21.074890,2020-08-16 14:16:17.074890,Sun
653,C103,GJ-33-NU-1931,2020-08-16 12:15:01.466323,2020-08-16 14:12:20.466323,Sun
654,C106,SK-54-TM-9791,2020-08-16 13:40:19.911908,2020-08-16 14:00:25.911908,Sun
655,C114,MP-40-WS-9998,2020-08-16 12:15:01.195950,2020-08-16 13:06:23.195950,Sun
656,C121,PB-65-CA-6161,2020-08-16 12:15:01.549206,2020-08-16 12:50:25.549206,Sun
657,C123,ML-10-XW-5910,2020-08-16 12:15:01.504590,2020-08-16 13:24:48.504590,Sun
658,C125,KL-27-RC-1321,2020-08-16 12:15:01.189025,2020-08-16 13:05:44.189025,Sun
659,C130,TN-49-TM-6387,2020-08-16 12:15:01.320523,2020-08-16 13:47:46.320523,Sun
660,C132,AN-44-QU-1983,2020-08-16 12:15:01.553830,2020-08-16 12:49:43.553830,Sun
661,C144,PB-04-GO-0138,2020-08-16 13:27:13.682192,2020-08-16 14:07:23.682192,Sun
662,C145,OD-00-HD-7509,2020-08-16 12:15:01.337604,2020-08-16 12:28:38.337604,Sun
663,C151,PY-18-BP-1065,2020-08-16 12:15:01.167371,2020-08-16 12:36:10.167371,Sun
664,C153,PY-55-IA-8663,2020-08-16 12:15:01.415710,2020-08-16 14:04:58.415710,Sun
665,C160,GJ-65-CO-6682,2020-08-16 12:15:01.317602,2020-08-16 12:21:18.317602,Sun
666,C162,CH-78-ZK-1526,2020-08-16 12:15:01.259019,2020-08-16 13:49:43.259019,Sun
667,C165,AR-15-WM-5562,2020-08-16 12:15:01.468636,2020-08-16 13:11:44.468636,Sun
668,C166,GJ-58-YT-4677,2020-08-16 12:15:01.458102,2020-08-16 14:03:42.458102,Sun
669,C177,AP-33-KD-2944,2020-08-16 12:15:01.544328,2020-08-16 14:05:45.544328,Sun
670,C178,ML-32-XC-0922,2020-08-16 12:15:01.426009,2020-08-16 12:18:40.426009,Sun
671,C193,UP-52-VH-8382,2020-08-16 12:15:01.497315,2020-08-16 13:48:46.497315,Sun
672,C195,AP-93-BP-7495,2020-08-16 12:15:01.536702,2020-08-16 12:47:01.536702,Sun
673,D14,HP-61-LQ-7452,2020-08-16 13:15:01.794030,2020-08-16 14:36:15.794030,Sun
674,D17,JH-83-RH-7808,2020-08-16 12:15:01.483827,2020-08-16 13:50:07.483827,Sun
675,D19,GA-80-DQ-5826,2020-08-16 12:15:01.363367,2020-08-16 14:11:59.363367,Sun
676,D29,UK-02-LJ-8408,2020-08-16 12:15:01.373900,2020-08-16 13:48:40.373900,Sun
677,D31,UP-92-QJ-7342,2020-08-16 12:15:01.560857,2020-08-16 12:17:39.560857,Sun
678,D35,PY-91-OZ-3726,2020-08-16 13:18:24.933621,2020-08-16 14:57:38.933621,Sun
679,D36,CH-82-HP-1551,2020-08-16 12:15:01.387637,2020-08-16 13:04:37.387637,Sun
680,D38,DD-88-FJ-2593,2020-08-16 14:15:45.728800,2020-08-16 15:34:31.728800,Sun
681,D39,UK-05-ML-6654,2020-08-16 12:15:01.379378,2020-08-16 13:31:05.379378,Sun
682,D49,RJ-66-PG-6314,2020-08-16 12:15:01.436298,2020-08-16 12:44:54.436298,Sun
683,D54,MN-33-VY-8283,2020-08-16 12:15:01.207825,2020-08-16 12:45:37.207825,Sun
684,D67,CG-03-AH-3388,2020-08-16 12:15:01.305522,2020-08-16 12:43:53.305522,Sun
685,D84,WB-74-LW-8952,2020-08-16 12:32:23.960893,2020-08-16 14:25:45.960893,Sun
686,D93,TN-34-GQ-0992,2020-08-16 12:15:01.253178,2020-08-16 14:07:23.253178,Sun
687,D100,RJ-70-KN-7046,2020-08-16 12:15:01.443763,2020-08-16 14:06:52.443763,Sun
688,D111,MH-29-UZ-3972,2020-08-16 12:15:01.333605,2020-08-16 12:45:02.333605,Sun
689,D112,PY-80-CE-2952,2020-08-16 12:15:01.551525,2020-08-16 13:01:56.551525,Sun
690,D114,RJ-44-AD-3180,2020-08-16 12:15:01.408287,2020-08-16 12:34:26.408287,Sun
691,D122,BR-98-XC-1505,2020-08-16 12:15:01.200556,2020-08-16 12:47:55.200556,Sun
692,D130,AS-62-UO-2262,2020-08-16 13:21:58.843776,2020-08-16 15:02:41.843776,Sun
693,D155,AN-08-QI-9339,2020-08-16 12:15:01.250213,2020-08-16 13:33:30.250213,Sun
694,D157,PY-23-KN-8472,2020-08-16 12:15:01.256082,2020-08-16 13:19:43.256082,Sun
695,D166,DL-45-IR-3017,2020-08-16 12:15:01.455789,2020-08-16 14:10:09.455789,Sun
696,D181,AN-18-HD-9441,2020-08-16 12:15:01.212719,2020-08-16 14:01:45.212719,Sun
697,D184,AS-15-UN-5249,2020-08-16 12:15:01.453476,2020-08-16 12:42:16.453476,Sun
698,D186,DD-99-SQ-4097,2020-08-16 13:06:37.871740,2020-08-16 14:49:29.871740,Sun
699,D188,ML-64-BE-7766,2020-08-16 12:15:01.401254,2020-08-16 12:27:50.401254,Sun
700,D190,GA-35-JU-1037,2020-08-16 13:29:59.080657,2020-08-16 13:55:18.080657,Sun
701,D195,MP-04-HU-8801,2020-08-16 13:07:03.055442,2020-08-16 14:12:11.055442,Sun
702,D200,DL-17-GA-5617,2020-08-16 12:15:01.286931,2020-08-16 14:08:50.286931,Sun
703,A7,TN-85-BK-6872,2020-08-17 12:15:12.356227,2020-08-17 13:16:05.356227,Mon
704,A8,MP-14-QQ-4771,2020-08-17 12:15:12.104494,2020-08-17 13:46:01.104494,Mon
705,A9,DL-67-TM-8206,2020-08-17 12:15:12.250778,2020-08-17 12:49:28.250778,Mon
706,A13,JK-50-TF-1291,2020-08-17 12:15:12.319018,2020-08-17 12:52:48.319018,Mon
707,A32,LA-14-CF-7996,2020-08-17 12:15:12.236867,2020-08-17 14:04:29.236867,Mon
708,A34,MN-39-BV-9405,2020-08-17 12:15:12.106809,2020-08-17 13:03:57.106809,Mon
709,A45,LD-92-SP-4296,2020-08-17 12:15:12.277092,2020-08-17 13:01:36.277092,Mon
710,A50,MH-63-PJ-6555,2020-08-17 12:15:12.162113,2020-08-17 13:10:57.162113,Mon
711,A66,DD-61-BP-8058,2020-08-17 12:15:12.350353,2020-08-17 13:16:13.350353,Mon
712,A71,CG-18-DJ-0404,2020-08-17 12:15:12.331931,2020-08-17 12:53:18.331931,Mon
713,A77,AP-64-ZW-0091,2020-08-17 12:15:12.203396,2020-08-17 13:50:17.203396,Mon
714,A78,DL-11-YF-5040,2020-08-17 12:15:12.151835,2020-08-17 13:43:43.151835,Mon
715,A89,UP-70-QQ-6343,2020-08-17 12:15:12.368669,2020-08-17 12:24:58.368669,Mon
716,A91,CG-56-DS-4967,2020-08-17 12:15:12.118429,2020-08-17 12:40:29.118429,Mon
717,A94,JH-76-LK-2319,2020-08-17 12:15:12.322150,2020-08-17 14:02:25.322150,Mon
718,A106,WB-53-FA-8915,2020-08-17 12:15:12.225864,2020-08-17 12:32:44.225864,Mon
719,A118,UP-10-WJ-2374,2020-08-17 12:15:12.209198,2020-08-17 13:29:01.209198,Mon
720,A119,TN-93-CG-1237,2020-08-17 12:15:12.127882,2020-08-17 12:25:54.127882,Mon
721,A126,SK-14-AC-3675,2020-08-17 12:15:12.313124,2020-08-17 12:50:59.313124,Mon
722,A129,DL-51-FZ-0416,2020-08-17 12:15:12.234065,2020-08-17 12:26:24.234065,Mon
723,A131,UK-05-EA-4441,2020-08-17 12:15:12.310204,2020-08-17 13:19:48.310204,Mon
724,A132,OD-30-UY-2322,2020-08-17 12:15:12.137587,2020-08-17 12:37:48.137587,Mon
725,A133,MN-18-NN-1629,2020-08-17 12:15:12.212195,2020-08-17 14:11:14.212195,Mon
726,A139,OD-80-EK-3235,2020-08-17 12:15:12.190117,2020-08-17 12:37:34.190117,Mon
727,A140,TS-88-BS-8763,2020-08-17 12:15:12.253837,2020-08-17 12:18:42.253837,Mon
728,A145,MH-24-DR-9942,2020-08-17 12:15:12.171361,2020-08-17 12:47:18.171361,Mon
729,A156,DD-89-CS-7159,2020-08-17 12:15:12.206667,2020-08-17 13:46:12.206667,Mon
730,A157,MN-42-MC-9659,2020-08-17 12:15:12.328863,2020-08-17 13:22:33.328863,Mon
731,A176,GA-33-SJ-3234,2020-08-17 12:15:12.284503,2020-08-17 12:54:28.284503,Mon
732,A181,UK-36-LC-7659,2020-08-17 12:15:12.214891,2020-08-17 13:48:38.214891,Mon
733,A184,AR-21-TP-9019,2020-08-17 12:15:12.382614,2020-08-17 13:46:31.382614,Mon
734,A198,JH-89-GM-2256,2020-08-17 12:15:12.147104,2020-08-17 12:50:35.147104,Mon
735,B6,MZ-70-MF-7531,2020-08-17 12:15:12.140118,2020-08-17 12:22:33.140118,Mon
736,B13,PB-90-VK-3330,2020-08-17 12:15:12.274001,2020-08-17 13:15:47.274001,Mon
737,B27,GJ-63-DF-3383,2020-08-17 12:15:12.306047,2020-08-17 13:49:37.306047,Mon
738,B31,CH-50-RI-1486,2020-08-17 12:15:12.290570,2020-08-17 13:00:30.290570,Mon
739,B44,JK-16-JZ-5457,2020-08-17 12:15:12.192537,2020-08-17 13:29:20.192537,Mon
740,B45,KL-03-BQ-4023,2020-08-17 12:15:12.167802,2020-08-17 13:12:50.167802,Mon
741,B71,HR-73-AD-2880,2020-08-17 12:15:12.325245,2020-08-17 12:54:37.325245,Mon
742,B111,JH-65-GG-5707,2020-08-17 12:15:12.217344,2020-08-17 14:09:27.217344,Mon
743,B116,HR-71-KV-6467,2020-08-17 12:15:12.280831,2020-08-17 12:17:37.280831,Mon
744,B128,HR-42-RJ-1931,2020-08-17 12:15:12.130594,2020-08-17 13:35:13.130594,Mon
745,B132,AR-21-WH-7938,2020-08-17 12:15:12.195334,2020-08-17 13:59:27.195334,Mon
746,B158,LD-53-CU-2472,2020-08-17 12:15:12.198038,2020-08-17 12:50:35.198038,Mon
747,B173,AR-34-VV-7788,2020-08-17 12:15:12.132945,2020-08-17 12:32:52.132945,Mon
748,B178,SK-42-NG-6545,2020-08-17 12:15:12.223397,2020-08-17 14:02:34.223397,Mon
749,B182,DL-08-XN-6267,2020-08-17 12:15:12.149488,2020-08-17 13:11:18.149488,Mon
750,B185,BR-99-WZ-4374,2020-08-17 12:15:12.123065,2020-08-17 13:30:48.123065,Mon
751,B186,MH-51-OR-7556,2020-08-17 12:15:12.262323,2020-08-17 13:03:24.262323,Mon
752,B190,PB-53-JY-3433,2020-08-17 12:15:12.109129,2020-08-17 12:45:58.109129,Mon
753,B195,MH-88-JT-8049,2020-08-17 12:15:12.155037,2020-08-17 12:38:47.155037,Mon
754,C5,AN-19-ZD-9558,2020-08-17 12:15:12.303112,2020-08-17 13:10:21.303112,Mon
755,C16,BR-38-CO-4310,2020-08-17 12:15:12.183651,2020-08-17 12:54:53.183651,Mon
756,C19,AP-79-IJ-5569,2020-08-17 12:15:12.174805,2020-08-17 13:58:12.174805,Mon
757,C28,SK-93-YF-9230,2020-08-17 12:15:12.142450,2020-08-17 13:56:58.142450,Mon
758,C31,LA-78-TA-8676,2020-08-17 12:15:12.111451,2020-08-17 12:54:46.111451,Mon
759,C36,WB-24-TU-7969,2020-08-17 12:15:12.177293,2020-08-17 13:07:19.177293,Mon
760,C37,TS-61-JP-2569,2020-08-17 12:15:12.094797,2020-08-17 13:09:20.094797,Mon
761,C38,KL-09-GA-9933,2020-08-17 12:15:12.220320,2020-08-17 13:36:13.220320,Mon
762,C40,AR-12-TE-7959,2020-08-17 12:15:12.353318,2020-08-17 13:03:28.353318,Mon
763,C43,KL-85-PU-7203,2020-08-17 12:15:12.338413,2020-08-17 13:51:39.338413,Mon
764,C44,WB-91-II-0345,2020-08-17 12:15:12.344412,2020-08-17 13:19:26.344412,Mon
765,C48,GJ-03-QA-6411,2020-08-17 12:15:12.341378,2020-08-17 13:04:56.341378,Mon
766,C55,AN-78-OM-5760,2020-08-17 12:15:12.259393,2020-08-17 13:50:19.259393,Mon
767,C63,UP-06-DZ-0091,2020-08-17 12:15:12.256912,2020-08-17 14:10:47.256912,Mon
768,C72,ML-31-DR-8261,2020-08-17 12:15:12.270804,2020-08-17 12:42:38.270804,Mon
769,C93,BR-93-EK-2407,2020-08-17 12:15:12.300070,2020-08-17 13:49:02.300070,Mon
770,C95,UK-51-MU-8367,2020-08-17 12:15:12.120745,2020-08-17 14:10:08.120745,Mon
771,C100,OD-76-OW-4374,2020-08-17 12:15:12.125487,2020-08-17 13:37:42.125487,Mon
772,C103,KA-51-NR-0569,2020-08-17 12:15:12.097461,2020-08-17 13:27:34.097461,Mon
773,C116,JH-89-CW-1976,2020-08-17 12:15:12.287593,2020-08-17 13:18:46.287593,Mon
774,C119,KA-73-FJ-2714,2020-08-17 12:15:12.335149,2020-08-17 12:51:39.335149,Mon
775,C126,LA-07-UB-2653,2020-08-17 12:15:12.200652,2020-08-17 13:40:38.200652,Mon
776,C128,SK-20-IO-0288,2020-08-17 12:15:12.102171,2020-08-17 12:46:43.102171,Mon
777,C130,KA-32-GY-3306,2020-08-17 12:15:12.297127,2020-08-17 13:42:46.297127,Mon
778,C138,MN-71-NM-4030,2020-08-17 12:15:12.135268,2020-08-17 13:15:13.135268,Mon
779,C159,AS-04-IE-2796,2020-08-17 12:15:12.113778,2020-08-17 13:30:42.113778,Mon
780,C161,TR-40-BQ-6020,2020-08-17 12:15:12.362666,2020-08-17 13:47:53.362666,Mon
781,C171,KA-71-QG-4636,2020-08-17 12:15:12.099849,2020-08-17 13:44:01.099849,Mon
782,D5,HP-12-UE-1642,2020-08-17 12:15:12.347452,2020-08-17 12:57:24.347452,Mon
783,D7,UP-58-ZV-4254,2020-08-17 12:15:12.165363,2020-08-17 13:49:24.165363,Mon
784,D9,TS-60-XT-2422,2020-08-17 12:15:12.266235,2020-08-17 12:44:00.266235,Mon
785,D21,DD-93-KO-1327,2020-08-17 12:15:12.159067,2020-08-17 13:55:50.159067,Mon
786,D26,CH-31-MK-9719,2020-08-17 12:15:12.228950,2020-08-17 13:42:42.228950,Mon
787,D34,AR-79-GY-6564,2020-08-17 12:15:12.242496,2020-08-17 12:44:08.242496,Mon
788,D41,LA-12-JT-0678,2020-08-17 12:15:12.359179,2020-08-17 13:10:22.359179,Mon
789,D45,KA-40-TJ-8553,2020-08-17 12:15:12.372597,2020-08-17 13:44:08.372597,Mon
790,D82,CH-84-WH-7404,2020-08-17 12:15:12.181104,2020-08-17 12:22:16.181104,Mon
791,D84,UK-64-HG-2671,2020-08-17 12:15:12.231659,2020-08-17 14:06:31.231659,Mon
792,D87,HP-07-AQ-9085,2020-08-17 12:15:12.316063,2020-08-17 12:36:37.316063,Mon
793,D107,TR-74-PJ-0139,2020-08-17 12:15:12.248129,2020-08-17 13:49:13.248129,Mon
794,D119,KL-85-GN-9562,2020-08-17 12:15:12.245517,2020-08-17 13:08:53.245517,Mon
795,D133,ML-70-IT-8085,2020-08-17 12:15:12.187075,2020-08-17 12:49:52.187075,Mon
796,D155,UK-50-SZ-1012,2020-08-17 12:15:12.375918,2020-08-17 12:25:06.375918,Mon
797,D158,JH-94-YE-8823,2020-08-17 12:15:12.116109,2020-08-17 12:48:54.116109,Mon
798,D159,MH-96-PM-8260,2020-08-17 12:15:12.365636,2020-08-17 12:55:53.365636,Mon
799,D168,WB-00-NA-2661,2020-08-17 12:15:12.293557,2020-08-17 13:54:33.293557,Mon
