,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
534,A38,KA-31-XY-4663,2020-08-08 12:11:51.515376,2020-08-08 13:32:19.515376,Sat
535,A47,HP-59-ST-9314,2020-08-08 12:11:51.340626,2020-08-08 13:10:25.340626,Sat
536,A52,GA-40-OZ-1540,2020-08-08 12:11:51.452951,2020-08-08 14:08:08.452951,Sat
537,A57,GJ-72-GD-0391,2020-08-08 12:11:51.228333,2020-08-08 13:04:41.228333,Sat
538,A61,DL-55-EB-1334,2020-08-08 12:11:51.495065,2020-08-08 13:02:20.495065,Sat
539,A66,GJ-55-HD-9822,2020-08-08 12:11:51.364825,2020-08-08 13:30:56.364825,Sat
540,A72,LD-52-GF-0934,2020-08-08 12:11:51.577148,2020-08-08 12:46:20.577148,Sat
541,A75,UK-75-PB-4223,2020-08-08 12:11:51.311445,2020-08-08 12:31:58.311445,Sat
542,A77,DD-41-ON-6376,2020-08-08 12:11:51.616465,2020-08-08 13:20:18.616465,Sat
543,A82,DL-30-WE-1984,2020-08-08 12:11:51.412808,2020-08-08 12:42:57.412808,Sat
544,A87,LA-48-MK-4691,2020-08-08 12:11:51.294148,2020-08-08 12:55:57.294148,Sat
545,A108,SK-34-AX-4978,2020-08-08 12:11:51.582246,2020-08-08 13:26:08.582246,Sat
546,A113,UK-87-MP-7300,2020-08-08 12:11:51.250820,2020-08-08 12:33:29.250820,Sat
547,A115,AP-69-LU-5469,2020-08-08 12:11:51.530415,2020-08-08 14:03:48.530415,Sat
548,A118,RJ-65-PE-1369,2020-08-08 12:11:51.589465,2020-08-08 13:23:54.589465,Sat
549,A122,HR-99-RY-6963,2020-08-08 12:11:51.286168,2020-08-08 12:52:52.286168,Sat
550,A130,JH-43-XW-7678,2020-08-08 12:11:51.535169,2020-08-08 13:33:47.535169,Sat
551,A140,JH-71-IT-0043,2020-08-08 12:11:51.609203,2020-08-08 13:15:22.609203,Sat
552,A143,AN-78-YA-4415,2020-08-08 12:11:51.394183,2020-08-08 13:25:20.394183,Sat
553,A144,GA-87-GS-8524,2020-08-08 12:11:51.367305,2020-08-08 13:14:05.367305,Sat
554,A161,HP-24-BQ-3332,2020-08-08 12:11:51.318892,2020-08-08 13:20:19.318892,Sat
555,A164,AP-42-EB-4816,2020-08-08 12:11:51.401232,2020-08-08 12:27:22.401232,Sat
556,A169,UP-96-EZ-4223,2020-08-08 12:11:51.597385,2020-08-08 13:39:40.597385,Sat
557,A172,KA-91-EV-2647,2020-08-08 12:11:51.517817,2020-08-08 12:51:01.517817,Sat
558,A173,DD-83-TS-2524,2020-08-08 12:11:51.523428,2020-08-08 13:16:04.523428,Sat
559,A174,AR-39-BH-7322,2020-08-08 12:11:51.288841,2020-08-08 12:12:05.288841,Sat
560,A179,TR-42-GK-3885,2020-08-08 12:11:51.438900,2020-08-08 12:42:38.438900,Sat
561,A180,WB-25-TU-6514,2020-08-08 12:11:51.216168,2020-08-08 12:54:47.216168,Sat
562,A182,LA-65-IR-4730,2020-08-08 12:11:51.303742,2020-08-08 12:24:49.303742,Sat
563,A185,UP-92-ZB-1784,2020-08-08 12:11:51.420201,2020-08-08 13:32:22.420201,Sat
564,A186,CG-17-VZ-1807,2020-08-08 12:11:51.350932,2020-08-08 13:41:21.350932,Sat
565,A194,GA-34-XJ-5283,2020-08-08 12:11:51.587007,2020-08-08 14:10:10.587007,Sat
566,A199,WB-91-HV-9930,2020-08-08 12:11:51.429430,2020-08-08 14:10:09.429430,Sat
567,B3,BR-71-DW-6235,2020-08-08 12:11:51.323723,2020-08-08 13:01:42.323723,Sat
568,B4,GJ-42-CA-2431,2020-08-08 12:11:51.525728,2020-08-08 13:32:55.525728,Sat
569,B7,LA-58-YL-7044,2020-08-08 12:11:51.499908,2020-08-08 13:04:59.499908,Sat
570,B10,PB-29-OE-3965,2020-08-08 12:11:51.570016,2020-08-08 12:55:38.570016,Sat
571,B11,LD-15-EG-2652,2020-08-08 12:11:51.387257,2020-08-08 12:47:06.387257,Sat
572,B17,KL-75-NA-9653,2020-08-08 12:11:51.613909,2020-08-08 12:17:44.613909,Sat
573,B19,GJ-76-XN-4395,2020-08-08 12:11:51.611510,2020-08-08 14:00:07.611510,Sat
574,B23,WB-23-YD-2094,2020-08-08 12:11:51.239270,2020-08-08 13:53:56.239270,Sat
575,B25,CH-99-CO-1165,2020-08-08 12:11:51.338316,2020-08-08 12:48:51.338316,Sat
576,B33,JK-21-HS-5395,2020-08-08 12:11:51.342928,2020-08-08 12:29:08.342928,Sat
577,B36,CG-18-BK-0467,2020-08-08 12:11:51.481907,2020-08-08 13:23:55.481907,Sat
578,B49,OD-57-BO-6237,2020-08-08 12:11:51.321267,2020-08-08 12:24:52.321267,Sat
579,B55,BR-28-IA-8061,2020-08-08 12:11:51.261349,2020-08-08 12:44:01.261349,Sat
580,B67,WB-39-WY-0835,2020-08-08 12:11:51.485334,2020-08-08 13:31:56.485334,Sat
581,B73,DL-62-XG-3085,2020-08-08 12:11:51.560059,2020-08-08 14:09:20.560059,Sat
582,B84,SK-95-NA-1446,2020-08-08 12:11:51.592766,2020-08-08 13:13:00.592766,Sat
583,B88,LA-43-DI-4736,2020-08-08 12:11:51.487654,2020-08-08 12:13:34.487654,Sat
584,B90,LD-42-NH-3026,2020-08-08 12:11:51.242849,2020-08-08 12:24:58.242849,Sat
585,B93,TS-66-HP-6371,2020-08-08 12:11:51.398792,2020-08-08 13:26:30.398792,Sat
586,B97,SK-45-GH-1068,2020-08-08 12:11:51.424816,2020-08-08 14:03:43.424816,Sat
587,B98,KL-02-XI-0573,2020-08-08 12:11:51.377233,2020-08-08 13:26:37.377233,Sat
588,B99,KL-79-XZ-0097,2020-08-08 12:11:51.604553,2020-08-08 12:43:37.604553,Sat
589,B106,WB-97-NX-5743,2020-08-08 12:11:51.389568,2020-08-08 12:48:15.389568,Sat
590,B140,WB-06-XH-3887,2020-08-08 12:11:51.497417,2020-08-08 13:37:21.497417,Sat
591,B153,LA-02-HC-7481,2020-08-08 12:11:51.462212,2020-08-08 12:39:10.462212,Sat
592,B160,PB-82-BL-4267,2020-08-08 12:11:51.268366,2020-08-08 13:30:33.268366,Sat
593,B162,AP-40-FC-1209,2020-08-08 12:11:51.362522,2020-08-08 13:40:57.362522,Sat
594,B172,TS-61-YS-0627,2020-08-08 12:11:51.219607,2020-08-08 13:13:44.219607,Sat
595,B173,KA-01-MM-5533,2020-08-08 12:11:51.306176,2020-08-08 12:54:30.306176,Sat
596,B176,ML-59-XG-6557,2020-08-08 12:11:51.422514,2020-08-08 14:04:46.422514,Sat
597,B181,MP-00-BJ-5455,2020-08-08 12:11:51.574837,2020-08-08 13:34:55.574837,Sat
598,B187,RJ-11-RB-9897,2020-08-08 12:11:51.360217,2020-08-08 13:25:31.360217,Sat
599,B188,AP-87-PL-1533,2020-08-08 12:11:51.299766,2020-08-08 13:50:09.299766,Sat
600,B190,AR-74-JC-9328,2020-08-08 12:11:51.348487,2020-08-08 13:36:08.348487,Sat
601,B191,LA-56-SD-6155,2020-08-08 12:11:51.326104,2020-08-08 13:55:45.326104,Sat
602,B194,LD-34-PD-2685,2020-08-08 12:11:51.448189,2020-08-08 12:25:40.448189,Sat
603,B195,KL-50-YI-7218,2020-08-08 12:11:51.374794,2020-08-08 13:42:24.374794,Sat
604,B199,GJ-25-YC-9755,2020-08-08 12:11:51.557206,2020-08-08 13:18:28.557206,Sat
605,C2,UP-59-QS-1412,2020-08-08 12:11:51.396488,2020-08-08 12:45:42.396488,Sat
606,C3,KA-00-DW-4570,2020-08-08 12:11:51.313890,2020-08-08 13:39:27.313890,Sat
607,C8,AS-17-KP-9593,2020-08-08 12:11:51.431726,2020-08-08 13:23:36.431726,Sat
608,C18,MP-47-ZH-1102,2020-08-08 12:11:51.472201,2020-08-08 13:19:34.472201,Sat
609,C25,JK-22-NP-1487,2020-08-08 12:11:51.450629,2020-08-08 12:53:34.450629,Sat
610,C31,CG-90-GU-3504,2020-08-08 12:11:51.316267,2020-08-08 13:03:51.316267,Sat
611,C36,CG-92-OG-3190,2020-08-08 12:11:51.355565,2020-08-08 12:50:57.355565,Sat
612,C37,PB-89-HG-2371,2020-08-08 12:11:51.490449,2020-08-08 12:12:15.490449,Sat
613,C40,MN-12-HX-1966,2020-08-08 12:11:51.464560,2020-08-08 13:37:28.464560,Sat
614,C43,KA-10-SM-6645,2020-08-08 12:11:51.253643,2020-08-08 12:19:08.253643,Sat
615,C45,UP-41-UP-7817,2020-08-08 12:11:51.502262,2020-08-08 12:26:11.502262,Sat
616,C50,PB-86-IJ-0049,2020-08-08 12:11:51.595080,2020-08-08 14:05:46.595080,Sat
617,C65,PY-46-VV-1203,2020-08-08 12:11:51.333450,2020-08-08 13:30:41.333450,Sat
618,C69,GA-69-QJ-1969,2020-08-08 12:11:51.547268,2020-08-08 12:32:35.547268,Sat
619,C71,TN-54-LN-3385,2020-08-08 12:11:51.572470,2020-08-08 12:31:43.572470,Sat
620,C72,HR-24-TF-0710,2020-08-08 12:11:51.562904,2020-08-08 12:44:16.562904,Sat
621,C81,LA-52-AF-6262,2020-08-08 12:11:51.540266,2020-08-08 13:38:20.540266,Sat
622,C86,DD-33-IG-7114,2020-08-08 12:11:51.381858,2020-08-08 13:08:30.381858,Sat
623,C111,HP-58-JP-8541,2020-08-08 12:11:51.272318,2020-08-08 13:50:14.272318,Sat
624,C130,OD-86-XL-7594,2020-08-08 12:11:51.457603,2020-08-08 12:51:14.457603,Sat
625,C132,PB-75-MQ-8728,2020-08-08 12:11:51.542568,2020-08-08 12:19:33.542568,Sat
626,C134,AP-10-DO-8317,2020-08-08 12:11:51.225401,2020-08-08 13:05:43.225401,Sat
627,C136,PB-54-LQ-4903,2020-08-08 12:11:51.330890,2020-08-08 13:45:35.330890,Sat
628,C138,TS-46-OW-2666,2020-08-08 12:11:51.275437,2020-08-08 12:34:08.275437,Sat
629,C140,HP-48-CD-6105,2020-08-08 12:11:51.391876,2020-08-08 14:07:48.391876,Sat
630,C142,KL-17-RR-2364,2020-08-08 12:11:51.436589,2020-08-08 12:22:32.436589,Sat
631,C146,BR-33-CM-3441,2020-08-08 12:11:51.384917,2020-08-08 14:10:29.384917,Sat
632,C149,AS-88-MM-2575,2020-08-08 12:11:51.328514,2020-08-08 12:21:54.328514,Sat
633,C152,WB-03-LB-8867,2020-08-08 12:11:51.417842,2020-08-08 12:18:38.417842,Sat
634,C153,TS-21-SG-1332,2020-08-08 12:11:51.520145,2020-08-08 12:15:59.520145,Sat
635,C158,WB-99-UM-7913,2020-08-08 12:11:51.565248,2020-08-08 12:57:08.565248,Sat
636,C160,LA-98-CX-0543,2020-08-08 12:11:51.291461,2020-08-08 14:00:00.291461,Sat
637,C162,DL-36-PK-5200,2020-08-08 12:11:51.281925,2020-08-08 13:28:10.281925,Sat
638,C163,KA-37-AV-1274,2020-08-08 12:11:51.549640,2020-08-08 13:44:13.549640,Sat
639,C174,AP-68-NO-7887,2020-08-08 12:11:51.455261,2020-08-08 12:33:08.455261,Sat
640,C176,MP-20-LI-0733,2020-08-08 12:11:51.308561,2020-08-08 13:36:20.308561,Sat
641,C177,HR-66-YU-8728,2020-08-08 12:11:51.279218,2020-08-08 13:09:46.279218,Sat
642,C181,AP-06-FI-6630,2020-08-08 12:11:51.579949,2020-08-08 12:59:13.579949,Sat
643,C186,OD-72-IP-8634,2020-08-08 12:11:51.459911,2020-08-08 12:16:27.459911,Sat
644,C192,AR-78-DD-9279,2020-08-08 12:11:51.369629,2020-08-08 13:46:26.369629,Sat
645,C197,CG-97-MH-4447,2020-08-08 12:11:51.441207,2020-08-08 13:52:54.441207,Sat
646,D1,UK-78-CV-5990,2020-08-08 12:11:51.532714,2020-08-08 13:13:40.532714,Sat
647,D3,OD-30-MG-6954,2020-08-08 12:11:51.353252,2020-08-08 13:22:41.353252,Sat
648,D6,UP-65-OU-8564,2020-08-08 12:11:51.296633,2020-08-08 13:16:09.296633,Sat
649,D8,AN-96-EW-9610,2020-08-08 12:11:51.434256,2020-08-08 13:58:27.434256,Sat
650,D14,SK-27-PC-8193,2020-08-08 12:11:51.403554,2020-08-08 13:19:24.403554,Sat
651,D16,AS-05-ZE-5821,2020-08-08 12:11:51.509211,2020-08-08 13:27:22.509211,Sat
652,D17,MZ-32-YU-0212,2020-08-08 12:11:51.567693,2020-08-08 13:49:04.567693,Sat
653,D18,GA-49-BS-4802,2020-08-08 12:11:51.506869,2020-08-08 13:45:48.506869,Sat
654,D26,TN-57-MT-7361,2020-08-08 12:11:51.554890,2020-08-08 13:39:49.554890,Sat
655,D31,PB-07-YW-6860,2020-08-08 12:11:51.537967,2020-08-08 13:00:46.537967,Sat
656,D52,DL-35-DS-6153,2020-08-08 12:11:51.427126,2020-08-08 13:06:27.427126,Sat
657,D61,LA-97-SI-4527,2020-08-08 12:11:51.372481,2020-08-08 14:10:08.372481,Sat
658,D65,UP-84-SU-8671,2020-08-08 12:11:51.379554,2020-08-08 13:55:28.379554,Sat
659,D74,AN-38-AH-1189,2020-08-08 12:11:51.528114,2020-08-08 14:07:33.528114,Sat
660,D75,GA-29-LD-2395,2020-08-08 12:11:51.552089,2020-08-08 12:44:41.552089,Sat
661,D78,AN-83-FK-6675,2020-08-08 12:11:51.602242,2020-08-08 13:03:04.602242,Sat
662,D87,ML-76-FD-6289,2020-08-08 12:11:51.408204,2020-08-08 13:26:57.408204,Sat
663,D89,SK-03-YD-1186,2020-08-08 12:11:51.474519,2020-08-08 13:41:27.474519,Sat
664,D99,DL-16-HN-4010,2020-08-08 12:11:51.246990,2020-08-08 13:15:37.246990,Sat
665,D100,GJ-60-MO-8467,2020-08-08 12:11:51.469324,2020-08-08 12:45:13.469324,Sat
666,D107,LA-90-JW-6869,2020-08-08 12:11:51.477312,2020-08-08 12:30:05.477312,Sat
667,D110,LA-22-KU-9336,2020-08-08 12:11:51.544878,2020-08-08 12:49:18.544878,Sat
668,D116,PY-96-FP-2553,2020-08-08 12:11:51.443546,2020-08-08 13:01:18.443546,Sat
669,D120,OD-38-XI-1368,2020-08-08 12:11:51.222553,2020-08-08 12:45:28.222553,Sat
670,D121,GJ-89-NH-6881,2020-08-08 12:11:51.512493,2020-08-08 12:37:49.512493,Sat
671,D128,RJ-74-ZE-9846,2020-08-08 12:11:51.258846,2020-08-08 12:20:48.258846,Sat
672,D133,GJ-69-EZ-7887,2020-08-08 12:11:51.445881,2020-08-08 13:26:42.445881,Sat
673,D142,AS-17-XN-5545,2020-08-08 12:11:51.335881,2020-08-08 13:10:10.335881,Sat
674,D147,AN-83-XC-9770,2020-08-08 12:11:51.235757,2020-08-08 13:00:34.235757,Sat
675,D149,MP-09-ZB-3205,2020-08-08 12:11:51.345947,2020-08-08 13:12:38.345947,Sat
676,D153,MP-22-ZU-8322,2020-08-08 12:11:51.599828,2020-08-08 12:20:14.599828,Sat
677,D155,CH-07-DV-2732,2020-08-08 12:11:51.606859,2020-08-08 14:05:23.606859,Sat
678,D158,LD-61-YE-1579,2020-08-08 12:11:51.415194,2020-08-08 13:29:52.415194,Sat
679,D172,TR-06-BU-4721,2020-08-08 12:11:51.231880,2020-08-08 13:12:33.231880,Sat
680,D181,CH-20-HV-5871,2020-08-08 12:11:51.492754,2020-08-08 13:25:51.492754,Sat
681,D184,LA-44-WW-4604,2020-08-08 12:11:51.504576,2020-08-08 12:43:51.504576,Sat
682,D190,OD-25-HW-2010,2020-08-08 12:11:51.256050,2020-08-08 13:33:46.256050,Sat
683,D197,RJ-53-UB-7241,2020-08-08 12:11:51.263983,2020-08-08 13:19:11.263983,Sat
684,D198,CH-90-IT-0847,2020-08-08 12:11:51.467001,2020-08-08 12:21:33.467001,Sat
685,D200,HR-52-AV-9300,2020-08-08 12:11:51.479609,2020-08-08 13:41:52.479609,Sat
686,A18,MP-81-VJ-5815,2020-08-08 12:11:59.994135,2020-08-08 12:58:51.994135,Sat
687,A40,TS-74-OS-6065,2020-08-08 12:11:59.949247,2020-08-08 13:34:00.949247,Sat
688,A42,CG-00-TX-9371,2020-08-08 12:11:59.850409,2020-08-08 12:36:53.850409,Sat
689,A75,TS-46-HT-1204,2020-08-08 12:41:58.311445,2020-08-08 13:11:49.311445,Sat
690,A92,AP-04-YI-5084,2020-08-08 12:11:59.869068,2020-08-08 12:26:13.869068,Sat
691,A97,UP-94-KQ-3526,2020-08-08 12:11:59.939060,2020-08-08 12:52:49.939060,Sat
692,A101,RJ-04-BL-3681,2020-08-08 12:12:00.013716,2020-08-08 12:29:06.013716,Sat
693,A102,AS-93-EV-2733,2020-08-08 12:11:59.951648,2020-08-08 13:49:42.951648,Sat
694,A109,MH-25-SB-3030,2020-08-08 12:11:59.905588,2020-08-08 12:51:52.905588,Sat
695,A123,MN-29-QC-1466,2020-08-08 12:11:59.944445,2020-08-08 13:34:03.944445,Sat
696,A148,KL-11-OC-8908,2020-08-08 12:11:59.853976,2020-08-08 12:39:14.853976,Sat
697,A149,RJ-89-ZB-8421,2020-08-08 12:11:59.971023,2020-08-08 13:01:09.971023,Sat
698,A199,KL-76-XM-8821,2020-08-08 14:20:09.429430,2020-08-08 14:45:21.429430,Sat
699,A200,RJ-54-LE-9244,2020-08-08 12:11:59.936662,2020-08-08 12:51:49.936662,Sat
700,B12,HP-13-JI-4556,2020-08-08 12:11:59.964018,2020-08-08 13:50:57.964018,Sat
701,B59,JH-99-XR-8914,2020-08-08 12:11:59.880879,2020-08-08 12:52:50.880879,Sat
702,B69,AS-07-IB-3898,2020-08-08 12:11:59.973460,2020-08-08 12:20:35.973460,Sat
703,B87,HP-24-BW-9357,2020-08-08 12:11:59.912371,2020-08-08 13:21:00.912371,Sat
704,B89,TS-04-GN-8731,2020-08-08 12:11:59.902849,2020-08-08 12:20:16.902849,Sat
705,B92,TS-59-JG-4109,2020-08-08 12:12:00.016236,2020-08-08 12:35:48.016236,Sat
706,B98,SK-68-XL-1325,2020-08-08 13:36:37.377233,2020-08-08 15:04:22.377233,Sat
707,B128,HR-95-OC-3245,2020-08-08 12:11:59.946853,2020-08-08 12:36:40.946853,Sat
708,B158,MH-65-RS-3352,2020-08-08 12:11:59.887452,2020-08-08 13:49:53.887452,Sat
709,B180,UP-16-MS-4393,2020-08-08 12:12:00.021409,2020-08-08 13:48:11.021409,Sat
710,B191,AS-76-NU-8182,2020-08-08 14:05:45.326104,2020-08-08 16:02:24.326104,Sat
711,C9,GA-88-NG-5085,2020-08-08 12:11:59.998796,2020-08-08 13:55:03.998796,Sat
712,C13,ML-39-PC-8107,2020-08-08 12:11:59.877892,2020-08-08 12:12:38.877892,Sat
713,C21,MZ-50-EB-8414,2020-08-08 12:12:00.001120,2020-08-08 12:43:51.001120,Sat
714,C27,MP-06-FH-6660,2020-08-08 12:11:59.899323,2020-08-08 12:37:47.899323,Sat
715,C31,AS-28-YM-4125,2020-08-08 13:13:51.316267,2020-08-08 13:47:33.316267,Sat
716,C33,PY-44-MQ-6450,2020-08-08 12:11:59.909471,2020-08-08 12:57:15.909471,Sat
717,C54,AR-89-KW-9548,2020-08-08 12:11:59.895069,2020-08-08 14:05:01.895069,Sat
718,C64,GA-47-JO-0361,2020-08-08 12:11:59.968705,2020-08-08 13:06:54.968705,Sat
719,C86,DL-17-WY-5270,2020-08-08 13:18:30.381858,2020-08-08 15:16:07.381858,Sat
720,C90,AP-43-SB-0063,2020-08-08 12:11:59.966382,2020-08-08 12:30:28.966382,Sat
721,C98,ML-10-RP-8933,2020-08-08 12:11:59.985838,2020-08-08 12:19:31.985838,Sat
722,C112,DL-13-AI-8078,2020-08-08 12:11:59.959300,2020-08-08 13:13:43.959300,Sat
723,C122,LD-72-BU-7436,2020-08-08 12:12:00.011318,2020-08-08 14:04:24.011318,Sat
724,C131,BR-07-HG-8662,2020-08-08 12:11:59.954047,2020-08-08 12:47:50.954047,Sat
725,C138,MP-72-AQ-4705,2020-08-08 12:44:08.275437,2020-08-08 14:07:05.275437,Sat
726,C142,KL-72-RS-0513,2020-08-08 12:32:32.436589,2020-08-08 12:44:33.436589,Sat
727,C145,JK-18-MH-2582,2020-08-08 12:11:59.863045,2020-08-08 13:05:25.863045,Sat
728,C152,MN-73-PT-5187,2020-08-08 12:28:38.417842,2020-08-08 12:42:23.417842,Sat
729,C170,JK-42-LH-2585,2020-08-08 12:11:59.871948,2020-08-08 12:28:50.871948,Sat
730,C180,AP-11-US-5504,2020-08-08 12:11:59.931596,2020-08-08 13:02:39.931596,Sat
731,C199,PB-12-CZ-9093,2020-08-08 12:11:59.866161,2020-08-08 13:44:18.866161,Sat
732,D2,AS-35-MD-1992,2020-08-08 12:12:00.018596,2020-08-08 12:47:58.018596,Sat
733,D14,MN-96-ZK-7593,2020-08-08 13:29:24.403554,2020-08-08 14:25:17.403554,Sat
734,D16,AR-58-JI-8899,2020-08-08 13:37:22.509211,2020-08-08 15:23:56.509211,Sat
735,D24,LA-63-OO-9034,2020-08-08 12:11:59.983396,2020-08-08 12:19:21.983396,Sat
736,D36,MP-35-SL-4260,2020-08-08 12:11:59.860055,2020-08-08 12:47:56.860055,Sat
737,D41,AR-04-GM-1874,2020-08-08 12:11:59.996478,2020-08-08 13:40:41.996478,Sat
738,D42,WB-48-LA-6158,2020-08-08 12:11:59.934239,2020-08-08 12:17:19.934239,Sat
739,D59,BR-53-VD-3419,2020-08-08 12:11:59.961639,2020-08-08 12:32:54.961639,Sat
740,D61,OD-56-VJ-3386,2020-08-08 14:20:08.372481,2020-08-08 16:03:40.372481,Sat
741,D63,KA-16-ZI-8753,2020-08-08 12:11:59.874951,2020-08-08 12:43:02.874951,Sat
742,D85,AN-10-JR-3907,2020-08-08 12:12:00.008892,2020-08-08 13:18:26.008892,Sat
743,D116,BR-04-FG-8691,2020-08-08 13:11:18.443546,2020-08-08 13:39:03.443546,Sat
744,D164,DL-73-SS-8669,2020-08-08 12:11:59.857125,2020-08-08 14:02:14.857125,Sat
745,D177,DD-63-ZQ-2591,2020-08-08 12:11:59.981063,2020-08-08 13:38:51.981063,Sat
746,D179,GJ-35-SO-5939,2020-08-08 12:11:59.883867,2020-08-08 14:09:15.883867,Sat
747,A3,MH-64-GN-8616,2020-08-09 12:12:12.160449,2020-08-09 14:09:33.160449,Sun
748,A6,SK-01-DS-8803,2020-08-09 12:12:11.936158,2020-08-09 12:18:50.936158,Sun
749,A7,BR-44-YK-3681,2020-08-09 12:12:12.089210,2020-08-09 14:10:52.089210,Sun
750,A12,TN-81-SD-3769,2020-08-09 12:12:11.857195,2020-08-09 12:13:04.857195,Sun
751,A14,AN-61-VF-5225,2020-08-09 12:12:12.009640,2020-08-09 12:58:01.009640,Sun
752,A32,AN-51-AU-1158,2020-08-09 12:12:12.042761,2020-08-09 13:26:54.042761,Sun
753,A33,TR-65-YH-2518,2020-08-09 12:12:11.780377,2020-08-09 12:53:05.780377,Sun
754,A34,ML-33-DZ-1831,2020-08-09 12:12:11.931595,2020-08-09 12:12:21.931595,Sun
755,A39,WB-40-QM-6786,2020-08-09 12:12:11.733912,2020-08-09 12:53:11.733912,Sun
756,A40,DL-53-OW-7916,2020-08-09 12:12:12.054273,2020-08-09 12:35:49.054273,Sun
757,A41,LA-72-PZ-9754,2020-08-09 12:12:12.020485,2020-08-09 12:56:53.020485,Sun
758,A44,OD-16-IO-3620,2020-08-09 12:12:12.017981,2020-08-09 13:45:12.017981,Sun
759,A46,UP-87-UW-8984,2020-08-09 12:12:11.905283,2020-08-09 12:16:23.905283,Sun
760,A49,HP-47-SB-4539,2020-08-09 12:12:12.107065,2020-08-09 13:00:31.107065,Sun
761,A55,JH-72-WY-0064,2020-08-09 12:12:12.001302,2020-08-09 13:20:09.001302,Sun
762,A56,PB-16-GE-0198,2020-08-09 12:12:11.992227,2020-08-09 12:52:21.992227,Sun
763,A62,JH-52-WS-0408,2020-08-09 12:12:11.710944,2020-08-09 13:30:02.710944,Sun
764,A64,UP-57-ES-1538,2020-08-09 12:12:11.852922,2020-08-09 13:48:25.852922,Sun
765,A67,TN-78-TL-7191,2020-08-09 12:12:11.754464,2020-08-09 12:58:31.754464,Sun
766,A68,MP-20-UE-9874,2020-08-09 12:12:12.031182,2020-08-09 12:52:41.031182,Sun
767,A69,JK-74-TD-4885,2020-08-09 12:12:11.909613,2020-08-09 12:30:19.909613,Sun
768,A73,KL-74-UL-5584,2020-08-09 12:12:12.072506,2020-08-09 12:57:38.072506,Sun
769,A75,KL-02-VP-8696,2020-08-09 12:12:11.739597,2020-08-09 13:20:01.739597,Sun
770,A91,ML-54-RB-7112,2020-08-09 12:12:12.051741,2020-08-09 13:31:10.051741,Sun
771,A96,PY-82-UY-3921,2020-08-09 12:12:11.775834,2020-08-09 14:04:36.775834,Sun
772,A103,ML-28-MD-8032,2020-08-09 12:12:12.003881,2020-08-09 12:18:53.003881,Sun
773,A117,KA-40-FE-6905,2020-08-09 12:12:11.830044,2020-08-09 13:54:48.830044,Sun
774,A121,PY-03-OZ-5050,2020-08-09 12:12:11.887590,2020-08-09 12:43:01.887590,Sun
775,A123,PY-75-VF-5399,2020-08-09 12:12:12.086461,2020-08-09 13:25:08.086461,Sun
776,A132,AR-80-XS-0906,2020-08-09 12:12:11.878683,2020-08-09 12:33:25.878683,Sun
777,A146,TS-56-SC-9822,2020-08-09 12:12:11.978158,2020-08-09 12:22:33.978158,Sun
778,A150,AR-28-PH-6176,2020-08-09 12:12:12.066175,2020-08-09 13:55:08.066175,Sun
779,A156,BR-01-HL-0534,2020-08-09 12:12:12.080359,2020-08-09 13:30:30.080359,Sun
780,A158,TS-10-MN-6224,2020-08-09 12:12:11.716762,2020-08-09 12:35:11.716762,Sun
781,A159,MZ-21-LD-1952,2020-08-09 12:12:12.092154,2020-08-09 13:21:32.092154,Sun
782,A167,TS-41-BF-9773,2020-08-09 12:12:11.823753,2020-08-09 13:20:02.823753,Sun
783,B19,LA-89-PW-8724,2020-08-09 12:12:12.075444,2020-08-09 12:50:52.075444,Sun
784,B25,KL-29-FZ-1522,2020-08-09 12:12:11.861904,2020-08-09 13:32:23.861904,Sun
785,B28,ML-01-PD-5326,2020-08-09 12:12:11.736738,2020-08-09 14:00:37.736738,Sun
786,B31,CH-23-EL-7670,2020-08-09 12:12:11.722453,2020-08-09 12:47:05.722453,Sun
787,B39,AP-81-FO-4756,2020-08-09 12:12:11.788977,2020-08-09 13:34:44.788977,Sun
788,B51,MH-35-VI-1220,2020-08-09 12:12:12.182693,2020-08-09 12:53:56.182693,Sun
789,B52,CG-04-WD-2927,2020-08-09 12:12:11.883207,2020-08-09 13:58:26.883207,Sun
790,B56,MH-82-KR-7861,2020-08-09 12:12:11.748172,2020-08-09 14:09:11.748172,Sun
791,B59,AS-83-ZB-7664,2020-08-09 12:12:11.940180,2020-08-09 12:54:22.940180,Sun
792,B63,LD-59-BC-8562,2020-08-09 12:12:11.981697,2020-08-09 12:53:35.981697,Sun
793,B69,CG-25-OM-3650,2020-08-09 12:12:12.137300,2020-08-09 13:51:17.137300,Sun
794,B75,DL-80-AG-7813,2020-08-09 12:12:11.757900,2020-08-09 12:42:15.757900,Sun
795,B80,MP-72-IG-0216,2020-08-09 12:12:11.802665,2020-08-09 12:12:49.802665,Sun
796,B82,JK-86-AX-0433,2020-08-09 12:12:12.006809,2020-08-09 13:01:42.006809,Sun
797,B88,LA-02-ID-2515,2020-08-09 12:12:12.163467,2020-08-09 12:52:40.163467,Sun
798,B89,HR-50-RE-1784,2020-08-09 12:12:11.985274,2020-08-09 14:04:33.985274,Sun
799,B90,AR-36-NQ-5021,2020-08-09 12:12:11.839751,2020-08-09 12:33:21.839751,Sun
800,B91,TS-68-DD-5257,2020-08-09 12:12:12.045181,2020-08-09 12:21:30.045181,Sun
