,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
4518,A88,AS-45-RI-1046,2020-07-21 17:44:11.120071,2020-07-21 18:03:29.120071,Tue
4519,A92,BR-13-ZB-1557,2020-07-21 11:55:53.302657,2020-07-21 12:41:06.302657,Tue
4520,A94,OD-24-TS-7980,2020-07-21 14:07:27.533436,2020-07-21 15:54:45.533436,Tue
4521,A99,UP-96-WW-6765,2020-07-21 17:44:11.222367,2020-07-21 18:15:33.222367,Tue
4522,A104,DD-64-TV-8985,2020-07-21 11:55:56.573720,2020-07-21 13:26:54.573720,Tue
4523,A120,GJ-35-TL-7845,2020-07-21 12:01:03.821033,2020-07-21 13:32:50.821033,Tue
4524,A124,AP-30-JW-2535,2020-07-21 14:05:16.698112,2020-07-21 15:49:20.698112,Tue
4525,A126,GA-44-YX-8861,2020-07-21 14:14:06.923476,2020-07-21 15:42:20.923476,Tue
4526,A128,TS-59-IB-2450,2020-07-21 17:44:11.182814,2020-07-21 18:06:02.182814,Tue
4527,A130,KA-08-XL-4307,2020-07-21 13:49:33.523394,2020-07-21 15:17:22.523394,Tue
4528,A131,SK-68-VA-1659,2020-07-21 13:38:42.074125,2020-07-21 14:43:23.074125,Tue
4529,A133,TR-40-PW-9475,2020-07-21 13:18:05.092929,2020-07-21 14:56:23.092929,Tue
4530,A134,TS-31-XJ-5551,2020-07-21 14:47:51.520464,2020-07-21 15:33:37.520464,Tue
4531,A137,KA-29-TK-5614,2020-07-21 12:21:35.755900,2020-07-21 12:51:56.755900,Tue
4532,A138,TS-87-PR-3848,2020-07-21 14:47:40.394527,2020-07-21 16:11:58.394527,Tue
4533,A144,HR-99-SE-2865,2020-07-21 14:46:17.593321,2020-07-21 14:56:11.593321,Tue
4534,A146,AS-17-LJ-8781,2020-07-21 11:14:55.647468,2020-07-21 11:40:31.647468,Tue
4535,A150,JH-99-HS-4460,2020-07-21 11:38:34.880686,2020-07-21 13:34:17.880686,Tue
4536,A153,MZ-70-SC-4162,2020-07-21 15:50:53.662818,2020-07-21 17:47:35.662818,Tue
4537,A167,KA-78-JN-6198,2020-07-21 13:06:33.264657,2020-07-21 14:02:03.264657,Tue
4538,A169,TR-42-PE-2929,2020-07-21 12:35:49.675495,2020-07-21 14:15:27.675495,Tue
4539,A175,DL-71-VZ-6087,2020-07-21 17:44:11.306975,2020-07-21 18:45:35.306975,Tue
4540,A193,MH-01-LU-8689,2020-07-21 12:09:23.556069,2020-07-21 12:44:29.556069,Tue
4541,A195,AN-56-TT-2764,2020-07-21 13:46:30.310566,2020-07-21 14:22:05.310566,Tue
4542,A198,GA-61-DL-6063,2020-07-21 11:25:19.087570,2020-07-21 12:06:14.087570,Tue
4543,A199,TN-73-XC-4377,2020-07-21 12:43:19.514720,2020-07-21 12:47:38.514720,Tue
4544,B2,LD-88-JO-4834,2020-07-21 14:30:49.194296,2020-07-21 16:06:57.194296,Tue
4545,B12,UP-36-DE-0450,2020-07-21 11:48:40.283465,2020-07-21 12:24:41.283465,Tue
4546,B13,MH-92-TL-1322,2020-07-21 18:00:00.243662,2020-07-21 18:46:38.243662,Tue
4547,B14,PY-97-CV-4534,2020-07-21 11:14:05.957897,2020-07-21 11:45:16.957897,Tue
4548,B16,MH-32-SC-3400,2020-07-21 18:22:45.214644,2020-07-21 20:05:39.214644,Tue
4549,B21,KL-44-EW-6979,2020-07-21 16:01:00.906840,2020-07-21 16:59:47.906840,Tue
4550,B22,MN-81-YM-7687,2020-07-21 17:44:10.943188,2020-07-21 19:12:11.943188,Tue
4551,B34,CG-14-WK-1939,2020-07-21 10:29:30.080862,2020-07-21 10:32:21.080862,Tue
4552,B40,GJ-92-OW-8671,2020-07-21 17:25:08.176897,2020-07-21 17:49:06.176897,Tue
4553,B45,TR-81-EZ-7603,2020-07-21 14:49:11.701866,2020-07-21 16:17:02.701866,Tue
4554,B55,CG-24-XE-0063,2020-07-21 18:17:24.569796,2020-07-21 19:01:35.569796,Tue
4555,B70,PB-74-SA-7254,2020-07-21 11:10:39.416024,2020-07-21 12:44:44.416024,Tue
4556,B71,HR-98-YW-4415,2020-07-21 16:26:10.022995,2020-07-21 17:24:54.022995,Tue
4557,B78,LA-59-IF-1976,2020-07-21 16:41:22.229284,2020-07-21 16:49:34.229284,Tue
4558,B87,UP-43-SX-4988,2020-07-21 17:44:11.104381,2020-07-21 19:31:05.104381,Tue
4559,B91,MH-37-XM-7620,2020-07-21 12:10:27.965863,2020-07-21 12:58:40.965863,Tue
4560,B92,AP-74-RJ-6530,2020-07-21 12:25:00.352119,2020-07-21 14:01:22.352119,Tue
4561,B94,AR-13-DV-1102,2020-07-21 09:47:22.141092,2020-07-21 10:53:38.141092,Tue
4562,B103,CG-80-VZ-1725,2020-07-21 17:44:10.851015,2020-07-21 18:03:46.851015,Tue
4563,B109,AR-15-AY-2589,2020-07-21 11:52:41.386452,2020-07-21 12:09:02.386452,Tue
4564,B113,HP-08-YJ-4343,2020-07-21 17:01:00.199919,2020-07-21 17:22:25.199919,Tue
4565,B116,PY-72-KK-3518,2020-07-21 15:29:40.538665,2020-07-21 15:37:44.538665,Tue
4566,B119,ML-42-TA-8762,2020-07-21 17:44:11.340470,2020-07-21 18:33:09.340470,Tue
4567,B121,JH-70-VZ-5164,2020-07-21 13:58:55.134777,2020-07-21 14:15:53.134777,Tue
4568,B126,AP-82-RJ-2554,2020-07-21 17:44:11.256367,2020-07-21 18:10:47.256367,Tue
4569,B128,ML-87-PL-0604,2020-07-21 16:39:05.625148,2020-07-21 17:05:25.625148,Tue
4570,B139,AN-85-ET-9965,2020-07-21 17:43:09.631539,2020-07-21 19:06:20.631539,Tue
4571,B145,PB-80-SL-9171,2020-07-21 12:45:19.389072,2020-07-21 13:15:56.389072,Tue
4572,B157,PY-26-ED-5518,2020-07-21 11:00:06.063066,2020-07-21 11:03:51.063066,Tue
4573,B164,KL-11-ML-9272,2020-07-21 15:39:29.244107,2020-07-21 15:55:20.244107,Tue
4574,B168,CG-54-QK-7645,2020-07-21 12:32:28.451710,2020-07-21 14:22:00.451710,Tue
4575,B171,HR-37-PI-2562,2020-07-21 16:21:38.079718,2020-07-21 18:18:33.079718,Tue
4576,B180,TR-32-TV-2077,2020-07-21 14:12:22.512507,2020-07-21 16:00:11.512507,Tue
4577,B187,JK-09-TC-8442,2020-07-21 16:57:07.587371,2020-07-21 17:03:17.587371,Tue
4578,B195,CG-19-DW-3947,2020-07-21 17:44:10.818138,2020-07-21 18:56:35.818138,Tue
4579,B196,KA-29-WT-9197,2020-07-21 13:54:43.095562,2020-07-21 14:17:17.095562,Tue
4580,C5,RJ-74-SL-8622,2020-07-21 15:15:38.360395,2020-07-21 16:22:33.360395,Tue
4581,C11,TS-61-JS-9951,2020-07-21 09:41:46.138451,2020-07-21 10:57:04.138451,Tue
4582,C17,JK-29-QH-5064,2020-07-21 18:04:46.378191,2020-07-21 19:07:25.378191,Tue
4583,C18,CH-82-CE-6617,2020-07-21 11:24:41.752191,2020-07-21 12:42:46.752191,Tue
4584,C31,PY-56-VA-9219,2020-07-21 15:29:33.280846,2020-07-21 16:02:43.280846,Tue
4585,C40,TS-24-FP-1620,2020-07-21 11:36:50.736065,2020-07-21 12:28:52.736065,Tue
4586,C42,GJ-91-HO-4165,2020-07-21 17:44:10.877095,2020-07-21 19:43:07.877095,Tue
4587,C44,MP-99-IO-3522,2020-07-21 15:38:57.463187,2020-07-21 15:55:54.463187,Tue
4588,C50,JH-00-AL-0165,2020-07-21 13:54:07.383706,2020-07-21 14:13:38.383706,Tue
4589,C56,DL-61-SZ-5362,2020-07-21 12:44:47.509881,2020-07-21 13:16:03.509881,Tue
4590,C66,ML-70-DA-2392,2020-07-21 09:59:11.869233,2020-07-21 11:26:09.869233,Tue
4591,C68,LD-44-WJ-5228,2020-07-21 10:32:22.133181,2020-07-21 10:55:29.133181,Tue
4592,C74,CH-88-YE-4016,2020-07-21 11:45:14.552445,2020-07-21 13:17:31.552445,Tue
4593,C76,HP-06-TM-0984,2020-07-21 13:37:11.399638,2020-07-21 15:07:31.399638,Tue
4594,C79,AS-30-AT-7780,2020-07-21 10:55:31.963210,2020-07-21 12:30:01.963210,Tue
4595,C81,MZ-96-KJ-8115,2020-07-21 12:00:45.267319,2020-07-21 13:53:56.267319,Tue
4596,C82,TS-41-PN-8097,2020-07-21 12:29:02.338491,2020-07-21 14:10:26.338491,Tue
4597,C84,AS-98-BJ-3675,2020-07-21 17:44:11.107277,2020-07-21 18:50:17.107277,Tue
4598,C98,LD-09-TL-4886,2020-07-21 17:45:58.368360,2020-07-21 18:14:59.368360,Tue
4599,C105,PB-84-UW-2408,2020-07-21 13:04:42.508708,2020-07-21 13:34:59.508708,Tue
4600,C121,JK-90-YK-3522,2020-07-21 17:44:11.319477,2020-07-21 18:53:29.319477,Tue
4601,C129,AR-01-AS-0458,2020-07-21 17:44:10.899511,2020-07-21 17:44:57.899511,Tue
4602,C136,MP-14-QC-4313,2020-07-21 17:44:10.871680,2020-07-21 19:06:26.871680,Tue
4603,C139,CG-91-DK-7145,2020-07-21 09:51:43.914519,2020-07-21 10:00:08.914519,Tue
4604,C140,LA-17-XA-2461,2020-07-21 15:31:15.497316,2020-07-21 17:05:39.497316,Tue
4605,C141,MN-87-EG-1648,2020-07-21 17:44:10.874394,2020-07-21 17:55:44.874394,Tue
4606,C148,TS-34-CF-7343,2020-07-21 14:55:09.273231,2020-07-21 14:59:00.273231,Tue
4607,C151,MP-72-DW-7259,2020-07-21 11:56:11.135241,2020-07-21 13:53:22.135241,Tue
4608,C154,MN-83-KZ-4725,2020-07-21 17:44:11.144801,2020-07-21 19:19:08.144801,Tue
4609,C156,DD-61-QH-9696,2020-07-21 14:04:40.565857,2020-07-21 14:38:15.565857,Tue
4610,C157,AP-39-ZQ-6574,2020-07-21 13:28:14.479891,2020-07-21 14:23:01.479891,Tue
4611,C160,HR-81-SH-3520,2020-07-21 12:24:08.116884,2020-07-21 12:31:48.116884,Tue
4612,C161,TR-83-CQ-1533,2020-07-21 17:44:11.249559,2020-07-21 19:35:09.249559,Tue
4613,C167,MH-75-QA-9322,2020-07-21 17:44:10.865828,2020-07-21 18:23:41.865828,Tue
4614,C170,HP-19-XS-6077,2020-07-21 17:44:11.132314,2020-07-21 18:54:16.132314,Tue
4615,C173,MH-42-SS-3098,2020-07-21 12:49:52.166931,2020-07-21 13:02:58.166931,Tue
4616,C174,GJ-40-ZD-4359,2020-07-21 16:43:08.133953,2020-07-21 18:03:50.133953,Tue
4617,C177,CG-31-ZC-2501,2020-07-21 17:44:10.830037,2020-07-21 18:55:13.830037,Tue
4618,C179,JK-96-AJ-3286,2020-07-21 19:00:32.102222,2020-07-21 20:02:50.102222,Tue
4619,C190,GJ-87-AA-4766,2020-07-21 13:58:46.380426,2020-07-21 14:24:40.380426,Tue
4620,C196,JH-99-HO-3049,2020-07-21 12:24:43.468604,2020-07-21 12:55:56.468604,Tue
4621,D8,OD-51-UA-3481,2020-07-21 11:32:17.969293,2020-07-21 12:46:42.969293,Tue
4622,D12,MN-82-ZD-2727,2020-07-21 14:17:41.357771,2020-07-21 16:16:05.357771,Tue
4623,D15,GJ-79-PS-9609,2020-07-21 17:44:11.243737,2020-07-21 19:35:35.243737,Tue
4624,D22,GA-14-HH-4724,2020-07-21 17:44:10.950173,2020-07-21 19:32:54.950173,Tue
4625,D25,CG-57-SD-9264,2020-07-21 11:37:43.114255,2020-07-21 13:32:24.114255,Tue
4626,D26,JH-18-RZ-2306,2020-07-21 12:44:17.917015,2020-07-21 13:45:08.917015,Tue
4627,D28,GA-49-VG-2756,2020-07-21 17:44:11.238258,2020-07-21 18:18:39.238258,Tue
4628,D37,JH-88-NT-2373,2020-07-21 17:44:11.259082,2020-07-21 18:58:50.259082,Tue
4629,D38,MN-55-LB-9530,2020-07-21 17:44:11.138595,2020-07-21 18:21:56.138595,Tue
4630,D42,JH-59-GT-5405,2020-07-21 11:01:13.103756,2020-07-21 12:21:06.103756,Tue
4631,D50,SK-97-QN-8992,2020-07-21 15:19:58.630105,2020-07-21 15:45:27.630105,Tue
4632,D52,AN-74-IR-5749,2020-07-21 17:44:11.170775,2020-07-21 18:52:18.170775,Tue
4633,D54,AR-76-QA-2079,2020-07-21 14:13:48.344263,2020-07-21 14:41:06.344263,Tue
4634,D55,PY-68-PY-8275,2020-07-21 17:44:11.282066,2020-07-21 18:18:50.282066,Tue
4635,D57,UP-29-SV-5622,2020-07-21 14:47:42.417126,2020-07-21 15:22:18.417126,Tue
4636,D62,WB-25-QQ-3747,2020-07-21 17:44:11.185691,2020-07-21 18:03:35.185691,Tue
4637,D71,LD-25-ID-2503,2020-07-21 15:55:09.931441,2020-07-21 16:41:56.931441,Tue
4638,D74,MP-41-AL-2370,2020-07-21 13:25:33.576335,2020-07-21 15:13:51.576335,Tue
4639,D81,HR-21-RK-8642,2020-07-21 12:45:04.402254,2020-07-21 13:17:23.402254,Tue
4640,D87,PB-42-LJ-5238,2020-07-21 17:44:11.161586,2020-07-21 19:30:34.161586,Tue
4641,D103,MH-34-FU-2012,2020-07-21 12:06:37.798334,2020-07-21 13:46:10.798334,Tue
4642,D107,OD-34-WL-0602,2020-07-21 15:10:13.026283,2020-07-21 16:29:14.026283,Tue
4643,D109,MH-04-WC-1848,2020-07-21 12:40:19.121487,2020-07-21 13:22:10.121487,Tue
4644,D110,JK-57-SZ-4293,2020-07-21 14:32:03.721397,2020-07-21 15:23:32.721397,Tue
4645,D116,UK-52-IC-0188,2020-07-21 14:24:20.704585,2020-07-21 15:47:53.704585,Tue
4646,D120,LA-77-NP-7087,2020-07-21 12:06:25.022613,2020-07-21 13:46:13.022613,Tue
4647,D122,JK-09-VI-7816,2020-07-21 17:44:10.853742,2020-07-21 19:01:20.853742,Tue
4648,D128,PY-00-BE-5297,2020-07-21 11:39:38.237395,2020-07-21 12:48:17.237395,Tue
4649,D143,GA-85-EG-5823,2020-07-21 17:44:10.946565,2020-07-21 19:03:27.946565,Tue
4650,D166,PY-72-UK-9565,2020-07-21 14:26:05.418646,2020-07-21 16:16:19.418646,Tue
4651,D168,GA-22-LH-2348,2020-07-21 11:35:43.600333,2020-07-21 13:15:23.600333,Tue
4652,D169,DL-16-HW-0820,2020-07-21 17:44:11.271967,2020-07-21 19:27:23.271967,Tue
4653,D171,GJ-31-RM-7450,2020-07-21 13:11:10.555125,2020-07-21 13:45:22.555125,Tue
4654,D173,PY-26-TO-4041,2020-07-21 17:44:11.191460,2020-07-21 18:14:56.191460,Tue
4655,D181,JK-62-JH-4777,2020-07-21 15:44:31.106385,2020-07-21 17:08:37.106385,Tue
4656,D188,ML-14-CK-8046,2020-07-21 10:20:16.042879,2020-07-21 12:18:44.042879,Tue
4657,D193,TN-95-SW-5555,2020-07-21 17:44:11.219637,2020-07-21 18:01:08.219637,Tue
4658,D196,RJ-80-YV-0543,2020-07-21 17:44:11.241024,2020-07-21 19:33:52.241024,Tue
4659,D200,KA-99-NO-1307,2020-07-21 10:28:25.135818,2020-07-21 10:36:14.135818,Tue
4660,A5,BR-86-ZO-7732,2020-07-21 11:20:49.583727,2020-07-21 13:18:39.583727,Tue
4661,A6,UK-01-KA-4175,2020-07-21 17:44:13.634279,2020-07-21 18:57:33.634279,Tue
4662,A8,BR-54-AB-5503,2020-07-21 18:14:12.934817,2020-07-21 19:50:06.934817,Tue
4663,A11,OD-96-BQ-2708,2020-07-21 17:44:13.489930,2020-07-21 18:36:50.489930,Tue
4664,A18,DD-96-VW-9022,2020-07-21 19:16:10.961254,2020-07-21 21:01:10.961254,Tue
4665,A25,MZ-37-LW-3910,2020-07-21 15:04:11.632892,2020-07-21 16:11:01.632892,Tue
4666,A32,LD-50-UF-7466,2020-07-21 18:10:01.551947,2020-07-21 19:43:56.551947,Tue
4667,A42,JK-29-KA-3806,2020-07-21 13:25:40.799623,2020-07-21 15:22:16.799623,Tue
4668,A44,AR-64-KZ-3042,2020-07-21 09:48:57.176469,2020-07-21 10:06:23.176469,Tue
4669,A53,PB-52-TI-0258,2020-07-21 11:53:13.397022,2020-07-21 12:40:38.397022,Tue
4670,A60,KL-63-YD-8257,2020-07-21 10:12:21.033567,2020-07-21 11:52:48.033567,Tue
4671,A61,HP-96-ER-1496,2020-07-21 12:10:56.947210,2020-07-21 13:17:09.947210,Tue
4672,A63,CH-71-BY-1833,2020-07-21 12:02:36.079514,2020-07-21 12:36:09.079514,Tue
4673,A68,KL-18-RC-6690,2020-07-21 12:04:31.771564,2020-07-21 14:02:21.771564,Tue
4674,A78,UK-97-FE-3110,2020-07-21 16:55:38.971287,2020-07-21 17:11:35.971287,Tue
4675,A84,MH-50-FF-8808,2020-07-21 17:44:13.659300,2020-07-21 18:20:00.659300,Tue
4676,A96,AS-06-TO-2691,2020-07-21 13:41:46.774714,2020-07-21 15:00:13.774714,Tue
4677,A97,ML-91-KD-1787,2020-07-21 12:50:58.291635,2020-07-21 14:41:38.291635,Tue
4678,A98,DD-73-PU-7432,2020-07-21 16:57:45.578666,2020-07-21 18:20:09.578666,Tue
4679,A100,CG-46-BU-2075,2020-07-21 11:44:29.152475,2020-07-21 13:01:06.152475,Tue
4680,A101,DL-89-SF-9591,2020-07-21 13:38:29.313179,2020-07-21 14:45:02.313179,Tue
4681,A104,GJ-47-TB-1339,2020-07-21 13:36:54.573720,2020-07-21 14:57:09.573720,Tue
4682,A110,DD-01-FK-1979,2020-07-21 09:41:48.005178,2020-07-21 10:59:48.005178,Tue
4683,A111,OD-84-UU-0024,2020-07-21 17:44:13.627603,2020-07-21 18:25:54.627603,Tue
4684,A117,JH-76-PN-0172,2020-07-21 17:44:13.440678,2020-07-21 17:54:39.440678,Tue
4685,A122,TS-45-SY-4089,2020-07-21 15:45:41.202949,2020-07-21 16:10:14.202949,Tue
4686,A123,RJ-45-ZC-4948,2020-07-21 15:48:31.205793,2020-07-21 15:49:02.205793,Tue
4687,A124,MN-82-LV-1396,2020-07-21 15:59:20.698112,2020-07-21 16:44:09.698112,Tue
4688,A129,ML-74-LT-0701,2020-07-21 17:44:13.686807,2020-07-21 18:46:19.686807,Tue
4689,A136,AP-89-HX-4490,2020-07-21 14:38:00.508926,2020-07-21 14:46:17.508926,Tue
4690,A144,UK-24-MR-7022,2020-07-21 15:06:11.593321,2020-07-21 16:44:23.593321,Tue
4691,A159,HR-98-AA-7243,2020-07-21 18:24:06.428376,2020-07-21 19:05:22.428376,Tue
4692,A160,PB-46-VG-0399,2020-07-21 14:03:25.124755,2020-07-21 14:25:38.124755,Tue
4693,A165,ML-73-EZ-4557,2020-07-21 17:44:13.546061,2020-07-21 18:09:39.546061,Tue
4694,A175,WB-02-IT-7004,2020-07-21 18:55:35.306975,2020-07-21 19:20:49.306975,Tue
4695,A176,BR-11-IE-9011,2020-07-21 10:41:15.084507,2020-07-21 11:33:26.084507,Tue
4696,A179,JK-94-GX-0443,2020-07-21 18:23:40.938458,2020-07-21 18:47:35.938458,Tue
4697,A181,DD-52-QW-0864,2020-07-21 11:59:43.182307,2020-07-21 12:18:30.182307,Tue
4698,A187,HR-39-WJ-4024,2020-07-21 15:45:58.279475,2020-07-21 17:10:08.279475,Tue
4699,A189,UK-72-BE-8059,2020-07-21 12:29:31.507238,2020-07-21 13:48:02.507238,Tue
4700,A196,JK-08-MR-7303,2020-07-21 17:44:13.714697,2020-07-21 19:43:09.714697,Tue
4701,A197,TN-99-TA-1138,2020-07-21 15:06:03.580965,2020-07-21 17:05:01.580965,Tue
4702,A200,HR-65-PY-9027,2020-07-21 13:24:11.584184,2020-07-21 14:33:55.584184,Tue
4703,B12,MN-44-YR-5343,2020-07-21 12:34:41.283465,2020-07-21 12:58:36.283465,Tue
4704,B15,WB-59-QP-9289,2020-07-21 17:44:13.588406,2020-07-21 19:09:00.588406,Tue
4705,B19,TN-37-NZ-2915,2020-07-21 14:13:16.432287,2020-07-21 15:26:14.432287,Tue
4706,B23,PB-10-SA-4087,2020-07-21 17:00:22.094353,2020-07-21 18:57:34.094353,Tue
4707,B26,KL-70-XC-2299,2020-07-21 17:44:13.453299,2020-07-21 18:17:15.453299,Tue
4708,B27,TS-18-MN-8978,2020-07-21 10:27:50.027946,2020-07-21 11:18:25.027946,Tue
4709,B31,KL-59-TS-4749,2020-07-21 12:20:32.579129,2020-07-21 12:22:54.579129,Tue
4710,B34,UK-83-NE-3459,2020-07-21 10:42:21.080862,2020-07-21 11:00:07.080862,Tue
4711,B35,JH-31-PX-0365,2020-07-21 16:16:11.039403,2020-07-21 16:58:59.039403,Tue
4712,B37,GA-91-XY-3003,2020-07-21 15:07:18.953428,2020-07-21 15:13:23.953428,Tue
4713,B39,CH-15-MQ-6160,2020-07-21 17:44:13.689943,2020-07-21 18:54:11.689943,Tue
4714,B40,MN-82-QI-6288,2020-07-21 17:59:06.176897,2020-07-21 18:25:57.176897,Tue
4715,B43,AP-19-MR-0208,2020-07-21 11:49:28.597716,2020-07-21 12:38:09.597716,Tue
4716,B52,TR-77-XY-3637,2020-07-21 17:44:13.533599,2020-07-21 19:22:44.533599,Tue
4717,B59,GA-50-KL-5169,2020-07-21 14:40:39.462105,2020-07-21 14:40:56.462105,Tue
4718,B68,HP-66-YR-4987,2020-07-21 17:44:13.552044,2020-07-21 19:14:03.552044,Tue
4719,B69,DL-95-QN-4171,2020-07-21 13:01:12.900361,2020-07-21 13:48:31.900361,Tue
4720,B73,SK-05-NB-2985,2020-07-21 16:56:06.557943,2020-07-21 17:02:49.557943,Tue
4721,B76,CG-36-AD-0824,2020-07-21 11:00:22.933575,2020-07-21 12:51:20.933575,Tue
4722,B79,MH-12-QI-4896,2020-07-21 17:44:14.112773,2020-07-21 19:16:20.112773,Tue
4723,B81,RJ-01-WN-2341,2020-07-21 11:12:41.613603,2020-07-21 13:03:56.613603,Tue
4724,B86,JK-10-MP-4409,2020-07-21 10:50:34.986810,2020-07-21 11:05:27.986810,Tue
4725,B87,UK-33-VJ-2566,2020-07-21 19:41:05.104381,2020-07-21 20:11:46.104381,Tue
4726,B88,GA-30-GZ-9302,2020-07-21 17:44:13.656572,2020-07-21 18:49:13.656572,Tue
4727,B92,TN-96-QS-3331,2020-07-21 14:11:22.352119,2020-07-21 14:33:27.352119,Tue
4728,B93,LA-91-QO-4781,2020-07-21 15:18:05.975676,2020-07-21 16:39:55.975676,Tue
4729,B96,TR-94-RK-0647,2020-07-21 18:43:33.611471,2020-07-21 20:37:45.611471,Tue
4730,B100,MZ-67-PU-7108,2020-07-21 16:00:28.189029,2020-07-21 17:19:30.189029,Tue
4731,B105,KL-50-CJ-7487,2020-07-21 11:09:08.656755,2020-07-21 11:56:13.656755,Tue
4732,B110,UP-81-EE-8288,2020-07-21 17:44:13.404390,2020-07-21 19:11:38.404390,Tue
4733,B113,ML-68-BM-1235,2020-07-21 17:32:25.199919,2020-07-21 18:47:57.199919,Tue
4734,B114,RJ-47-VQ-5645,2020-07-21 10:53:47.007856,2020-07-21 12:44:26.007856,Tue
4735,B116,KA-45-SN-7613,2020-07-21 15:47:44.538665,2020-07-21 16:40:47.538665,Tue
4736,B121,AR-80-OG-5726,2020-07-21 14:25:53.134777,2020-07-21 15:37:59.134777,Tue
4737,B124,AS-31-JJ-4516,2020-07-21 17:44:13.851751,2020-07-21 18:17:26.851751,Tue
4738,B126,AS-02-BB-0136,2020-07-21 18:20:47.256367,2020-07-21 18:39:17.256367,Tue
4739,B132,LD-71-ZJ-3726,2020-07-21 15:37:37.191428,2020-07-21 16:45:41.191428,Tue
4740,B133,AR-24-XW-1786,2020-07-21 18:29:12.628793,2020-07-21 19:53:45.628793,Tue
4741,B134,LA-02-YI-7179,2020-07-21 13:21:33.434583,2020-07-21 15:16:01.434583,Tue
4742,B135,UK-94-EI-5962,2020-07-21 17:44:13.466207,2020-07-21 19:18:30.466207,Tue
4743,B145,OD-29-UM-8345,2020-07-21 13:25:56.389072,2020-07-21 13:59:57.389072,Tue
4744,B149,DL-05-GQ-0675,2020-07-21 14:34:35.770805,2020-07-21 15:53:10.770805,Tue
4745,B157,JK-91-ZC-0961,2020-07-21 11:13:51.063066,2020-07-21 11:39:31.063066,Tue
4746,B158,SK-74-FP-9590,2020-07-21 11:44:16.569803,2020-07-21 13:04:03.569803,Tue
4747,B159,LD-51-JF-8029,2020-07-21 12:33:49.269947,2020-07-21 12:37:23.269947,Tue
4748,B165,WB-67-UT-7430,2020-07-21 09:23:17.999344,2020-07-21 10:39:40.999344,Tue
4749,B166,KA-71-QJ-0846,2020-07-21 11:15:53.059986,2020-07-21 11:32:59.059986,Tue
4750,B174,TN-18-KT-8063,2020-07-21 11:46:44.589801,2020-07-21 12:39:18.589801,Tue
4751,B182,TS-36-AG-5885,2020-07-21 17:57:39.636329,2020-07-21 19:13:39.636329,Tue
4752,B189,PY-91-TV-2388,2020-07-21 17:44:13.668609,2020-07-21 19:14:20.668609,Tue
4753,B191,LA-56-SA-6939,2020-07-21 17:04:55.784896,2020-07-21 17:49:07.784896,Tue
4754,C1,AP-82-RS-7823,2020-07-21 17:44:14.076415,2020-07-21 18:43:05.076415,Tue
4755,C2,AN-18-DJ-4461,2020-07-21 17:44:13.418133,2020-07-21 17:48:56.418133,Tue
4756,C4,MP-19-DW-8270,2020-07-21 17:59:28.932402,2020-07-21 18:12:09.932402,Tue
4757,C6,GJ-46-NJ-4202,2020-07-21 15:35:36.528214,2020-07-21 17:02:07.528214,Tue
4758,C9,TS-11-DB-9650,2020-07-21 14:23:54.635554,2020-07-21 16:06:50.635554,Tue
4759,C10,TN-44-VU-1223,2020-07-21 12:43:12.090303,2020-07-21 14:13:32.090303,Tue
4760,C22,OD-31-BX-0146,2020-07-21 18:29:40.616919,2020-07-21 20:11:09.616919,Tue
4761,C23,HP-33-WA-1799,2020-07-21 08:58:39.902014,2020-07-21 10:24:59.902014,Tue
4762,C24,CH-65-MN-5635,2020-07-21 17:44:13.653772,2020-07-21 19:40:06.653772,Tue
4763,C25,TN-69-FP-6552,2020-07-21 09:54:10.040430,2020-07-21 10:59:37.040430,Tue
4764,C35,AP-42-BQ-3134,2020-07-21 16:05:27.063813,2020-07-21 17:25:58.063813,Tue
4765,C42,MN-93-XD-6051,2020-07-21 19:53:07.877095,2020-07-21 21:06:59.877095,Tue
4766,C44,MP-68-VL-1777,2020-07-21 16:05:54.463187,2020-07-21 16:56:14.463187,Tue
4767,C45,UK-67-PW-6467,2020-07-21 17:44:13.621106,2020-07-21 18:48:58.621106,Tue
4768,C48,CG-87-FF-9048,2020-07-21 14:24:21.872702,2020-07-21 14:54:19.872702,Tue
4769,C49,GJ-13-HS-8207,2020-07-21 13:52:04.969683,2020-07-21 15:44:25.969683,Tue
4770,C52,MN-75-SV-6797,2020-07-21 17:44:13.778144,2020-07-21 18:26:03.778144,Tue
4771,C65,PB-36-DJ-5618,2020-07-21 13:19:38.229535,2020-07-21 15:16:12.229535,Tue
4772,C66,AP-97-TT-1763,2020-07-21 11:36:09.869233,2020-07-21 12:47:07.869233,Tue
4773,C70,AS-49-KQ-4613,2020-07-21 15:40:50.264338,2020-07-21 15:57:04.264338,Tue
4774,C72,WB-99-SU-3540,2020-07-21 12:27:51.976653,2020-07-21 13:15:55.976653,Tue
4775,C75,PB-45-XG-8621,2020-07-21 13:28:36.172755,2020-07-21 14:20:12.172755,Tue
4776,C95,TR-13-OS-2329,2020-07-21 18:52:21.036640,2020-07-21 20:34:25.036640,Tue
4777,C105,MP-78-QP-2873,2020-07-21 13:44:59.508708,2020-07-21 15:39:30.508708,Tue
4778,C116,BR-33-GX-5455,2020-07-21 18:21:30.614254,2020-07-21 19:18:03.614254,Tue
4779,C122,AN-53-SY-2142,2020-07-21 14:15:11.763971,2020-07-21 14:50:22.763971,Tue
