,Parking Position,Car Number Plate,Entry Time,Exit Time,Day
6898,B39,JH-27-VF-4869,2020-07-29 08:04:09.336765,2020-07-29 08:54:35.336765,Wed
6899,B44,LA-16-MC-6539,2020-07-29 12:00:32.819320,2020-07-29 13:51:01.819320,Wed
6900,B47,AS-51-DY-3551,2020-07-29 11:54:23.804365,2020-07-29 12:34:14.804365,Wed
6901,B49,KL-07-FF-8774,2020-07-29 15:11:48.651279,2020-07-29 15:49:58.651279,Wed
6902,B50,BR-89-VL-4343,2020-07-29 15:11:48.269738,2020-07-29 16:16:27.269738,Wed
6903,B51,WB-56-XX-4198,2020-07-29 07:57:15.321480,2020-07-29 09:49:57.321480,Wed
6904,B55,AR-28-GH-4740,2020-07-29 09:44:58.249874,2020-07-29 11:22:04.249874,Wed
6905,B57,MH-60-XU-7763,2020-07-29 15:11:48.077715,2020-07-29 16:45:16.077715,Wed
6906,B62,TN-32-GM-4568,2020-07-29 15:11:48.433575,2020-07-29 17:08:25.433575,Wed
6907,B66,CG-89-LA-9657,2020-07-29 07:39:41.477312,2020-07-29 09:11:04.477312,Wed
6908,B69,DD-14-HG-8609,2020-07-29 10:54:12.808284,2020-07-29 12:49:14.808284,Wed
6909,B79,JK-04-EZ-6954,2020-07-29 08:57:44.987924,2020-07-29 10:30:51.987924,Wed
6910,B84,KA-16-CU-4877,2020-07-29 10:49:53.048353,2020-07-29 11:46:15.048353,Wed
6911,B85,WB-69-AO-2670,2020-07-29 08:10:29.157660,2020-07-29 10:04:48.157660,Wed
6912,B86,TS-55-CV-1439,2020-07-29 15:11:48.766552,2020-07-29 15:49:01.766552,Wed
6913,B91,PY-97-CG-4015,2020-07-29 10:26:36.409620,2020-07-29 12:03:48.409620,Wed
6914,B92,AP-07-LG-5613,2020-07-29 15:11:48.390660,2020-07-29 15:51:52.390660,Wed
6915,B98,TR-05-LY-7703,2020-07-29 10:22:15.445255,2020-07-29 10:48:59.445255,Wed
6916,B104,LA-91-RF-9807,2020-07-29 07:32:34.293603,2020-07-29 08:34:04.293603,Wed
6917,B107,UP-28-CF-0691,2020-07-29 15:11:48.612013,2020-07-29 15:48:27.612013,Wed
6918,B110,HP-87-UV-5289,2020-07-29 07:45:09.269493,2020-07-29 09:28:44.269493,Wed
6919,B112,CH-16-EF-1192,2020-07-29 07:33:43.796390,2020-07-29 07:34:14.796390,Wed
6920,B114,TR-51-MO-2062,2020-07-29 10:00:02.833664,2020-07-29 10:52:14.833664,Wed
6921,B117,LA-22-UO-9490,2020-07-29 07:27:49.019513,2020-07-29 07:45:38.019513,Wed
6922,B120,HR-93-NU-4528,2020-07-29 15:11:48.303238,2020-07-29 17:05:12.303238,Wed
6923,B125,PY-44-LB-5305,2020-07-29 11:35:32.967051,2020-07-29 13:08:36.967051,Wed
6924,B127,MN-31-SJ-7746,2020-07-29 07:25:03.566926,2020-07-29 08:10:11.566926,Wed
6925,B131,TR-35-IV-3241,2020-07-29 07:46:37.761795,2020-07-29 08:51:55.761795,Wed
6926,B136,LD-74-IP-0756,2020-07-29 15:11:48.264241,2020-07-29 15:26:06.264241,Wed
6927,B138,TS-85-JM-6882,2020-07-29 12:38:30.306437,2020-07-29 14:07:09.306437,Wed
6928,B141,AS-13-JB-3735,2020-07-29 15:11:48.449918,2020-07-29 16:32:01.449918,Wed
6929,B148,HP-72-WI-9398,2020-07-29 15:11:48.586728,2020-07-29 15:44:53.586728,Wed
6930,B154,TN-47-LL-1398,2020-07-29 10:22:49.056994,2020-07-29 12:17:36.056994,Wed
6931,B161,AN-75-KX-1396,2020-07-29 15:11:48.457601,2020-07-29 17:09:17.457601,Wed
6932,B163,TR-61-CR-7705,2020-07-29 08:09:07.581945,2020-07-29 09:45:17.581945,Wed
6933,B167,RJ-41-QK-6651,2020-07-29 11:07:44.403571,2020-07-29 11:37:54.403571,Wed
6934,B168,MH-38-EJ-6049,2020-07-29 07:46:10.105867,2020-07-29 09:24:43.105867,Wed
6935,B180,DD-81-JE-8355,2020-07-29 08:25:43.543173,2020-07-29 08:45:46.543173,Wed
6936,B182,PB-22-IX-4802,2020-07-29 10:59:37.904926,2020-07-29 11:08:40.904926,Wed
6937,B183,BR-48-AY-9733,2020-07-29 12:34:11.201574,2020-07-29 13:07:02.201574,Wed
6938,B193,MH-58-UF-3325,2020-07-29 10:32:13.767573,2020-07-29 10:34:39.767573,Wed
6939,B196,KA-85-OZ-1849,2020-07-29 10:41:50.810676,2020-07-29 10:54:14.810676,Wed
6940,C7,OD-01-YY-1192,2020-07-29 10:35:09.806742,2020-07-29 11:25:52.806742,Wed
6941,C13,ML-96-BN-7014,2020-07-29 09:46:21.480768,2020-07-29 11:26:41.480768,Wed
6942,C29,MH-32-IH-6570,2020-07-29 11:26:18.796484,2020-07-29 12:14:16.796484,Wed
6943,C41,DD-19-CE-0098,2020-07-29 15:11:48.454385,2020-07-29 16:40:10.454385,Wed
6944,C48,AP-05-OL-0921,2020-07-29 15:11:48.336438,2020-07-29 16:03:07.336438,Wed
6945,C53,RJ-10-EK-5485,2020-07-29 15:11:48.656085,2020-07-29 16:02:08.656085,Wed
6946,C59,MN-70-WT-2731,2020-07-29 10:56:34.319139,2020-07-29 11:15:01.319139,Wed
6947,C60,AS-04-IK-0488,2020-07-29 08:59:50.093895,2020-07-29 10:26:48.093895,Wed
6948,C62,MP-40-OP-9119,2020-07-29 11:08:08.101576,2020-07-29 11:12:03.101576,Wed
6949,C66,UK-58-LZ-9436,2020-07-29 15:11:48.716670,2020-07-29 16:53:14.716670,Wed
6950,C70,DD-30-VS-9857,2020-07-29 15:11:48.090703,2020-07-29 15:19:39.090703,Wed
6951,C76,HP-51-AI-4166,2020-07-29 09:50:46.264122,2020-07-29 10:36:33.264122,Wed
6952,C77,TR-02-IP-4995,2020-07-29 08:44:58.089577,2020-07-29 10:41:05.089577,Wed
6953,C78,HR-55-MX-6741,2020-07-29 15:11:48.470456,2020-07-29 16:42:15.470456,Wed
6954,C84,HP-55-HQ-3221,2020-07-29 08:46:56.274444,2020-07-29 10:03:31.274444,Wed
6955,C85,GA-49-PC-0881,2020-07-29 15:11:48.659519,2020-07-29 16:06:06.659519,Wed
6956,C86,CH-20-SI-1179,2020-07-29 15:11:48.332427,2020-07-29 16:35:32.332427,Wed
6957,C87,WB-49-MT-9022,2020-07-29 12:20:26.630305,2020-07-29 12:58:45.630305,Wed
6958,C95,UP-05-XC-1786,2020-07-29 15:11:48.565869,2020-07-29 16:36:09.565869,Wed
6959,C99,TN-55-HA-4939,2020-07-29 08:22:32.531842,2020-07-29 09:19:09.531842,Wed
6960,C103,BR-23-NA-4092,2020-07-29 15:11:48.187953,2020-07-29 15:26:51.187953,Wed
6961,C111,HR-75-DP-3668,2020-07-29 09:44:58.365724,2020-07-29 10:54:38.365724,Wed
6962,C124,BR-53-QO-9792,2020-07-29 10:55:03.403389,2020-07-29 12:43:05.403389,Wed
6963,C136,MP-90-HU-7200,2020-07-29 10:29:54.469172,2020-07-29 11:32:09.469172,Wed
6964,C137,UK-48-SX-9608,2020-07-29 15:11:48.548627,2020-07-29 15:14:51.548627,Wed
6965,C140,OD-91-SC-7533,2020-07-29 11:09:10.955934,2020-07-29 13:06:13.955934,Wed
6966,C147,DD-95-SP-3149,2020-07-29 10:48:19.922050,2020-07-29 12:43:03.922050,Wed
6967,C148,MP-32-ZR-7458,2020-07-29 10:29:35.160036,2020-07-29 10:52:43.160036,Wed
6968,C149,TR-29-ER-1834,2020-07-29 15:11:48.408202,2020-07-29 15:35:13.408202,Wed
6969,C155,KL-98-SZ-7983,2020-07-29 12:26:20.931646,2020-07-29 13:20:36.931646,Wed
6970,C160,PY-10-DT-7352,2020-07-29 11:21:21.371663,2020-07-29 13:06:47.371663,Wed
6971,C161,DD-95-LZ-5069,2020-07-29 12:26:24.795798,2020-07-29 13:01:34.795798,Wed
6972,C166,ML-51-PO-8724,2020-07-29 11:34:00.627373,2020-07-29 13:29:03.627373,Wed
6973,C167,GJ-97-EJ-3837,2020-07-29 11:44:38.963507,2020-07-29 12:28:07.963507,Wed
6974,C170,AP-09-NR-2610,2020-07-29 15:11:48.206285,2020-07-29 16:59:30.206285,Wed
6975,C180,AS-24-KN-5107,2020-07-29 08:28:12.814366,2020-07-29 10:00:09.814366,Wed
6976,C187,MZ-68-XW-2881,2020-07-29 15:11:48.059055,2020-07-29 15:41:45.059055,Wed
6977,C198,HR-54-BK-5746,2020-07-29 12:08:50.946649,2020-07-29 13:39:56.946649,Wed
6978,D2,KA-87-UO-7976,2020-07-29 13:16:35.705068,2020-07-29 13:46:04.705068,Wed
6979,D8,AS-46-AX-8089,2020-07-29 15:11:48.307995,2020-07-29 15:27:18.307995,Wed
6980,D10,JK-18-QF-0659,2020-07-29 12:29:13.770728,2020-07-29 13:30:31.770728,Wed
6981,D11,GA-56-PY-4681,2020-07-29 15:11:48.462562,2020-07-29 16:51:46.462562,Wed
6982,D14,HR-69-ZL-4051,2020-07-29 15:11:48.048902,2020-07-29 15:16:14.048902,Wed
6983,D17,TN-66-AB-8318,2020-07-29 08:13:13.331164,2020-07-29 08:36:09.331164,Wed
6984,D25,OD-79-QQ-5147,2020-07-29 15:11:48.625998,2020-07-29 15:47:27.625998,Wed
6985,D26,TN-16-YJ-4118,2020-07-29 13:18:32.832594,2020-07-29 15:04:42.832594,Wed
6986,D33,TN-86-WT-8862,2020-07-29 09:17:12.280626,2020-07-29 09:27:06.280626,Wed
6987,D39,KL-78-HM-9627,2020-07-29 11:16:55.932670,2020-07-29 12:46:40.932670,Wed
6988,D49,MZ-26-UK-0037,2020-07-29 10:41:41.394043,2020-07-29 10:42:04.394043,Wed
6989,D51,MP-81-KA-8494,2020-07-29 09:50:57.181194,2020-07-29 09:56:12.181194,Wed
6990,D61,UK-50-WL-3871,2020-07-29 08:13:20.321169,2020-07-29 09:18:13.321169,Wed
6991,D67,TR-44-OV-1691,2020-07-29 10:02:02.813196,2020-07-29 11:06:22.813196,Wed
6992,D70,JK-65-KR-9763,2020-07-29 09:42:17.055480,2020-07-29 10:33:13.055480,Wed
6993,D71,PY-17-FJ-7181,2020-07-29 10:17:19.907821,2020-07-29 12:14:09.907821,Wed
6994,D72,MZ-44-KZ-1238,2020-07-29 10:36:14.311239,2020-07-29 11:31:18.311239,Wed
6995,D74,HP-50-FI-5623,2020-07-29 15:11:48.792663,2020-07-29 15:51:22.792663,Wed
6996,D77,UP-86-HI-0820,2020-07-29 10:35:24.299443,2020-07-29 11:37:51.299443,Wed
6997,D86,JK-86-DE-4502,2020-07-29 15:11:48.788135,2020-07-29 16:00:54.788135,Wed
6998,D87,MH-56-QK-7331,2020-07-29 15:11:48.617247,2020-07-29 15:21:41.617247,Wed
6999,D99,DD-73-YJ-4328,2020-07-29 11:38:55.104775,2020-07-29 12:15:21.104775,Wed
7000,D120,MH-94-JJ-2639,2020-07-29 09:49:51.508827,2020-07-29 11:30:03.508827,Wed
7001,D140,JH-43-TZ-2679,2020-07-29 08:23:06.299434,2020-07-29 09:37:26.299434,Wed
7002,D145,SK-99-UT-4535,2020-07-29 15:11:48.094064,2020-07-29 16:01:12.094064,Wed
7003,D146,AN-99-YV-2091,2020-07-29 11:18:29.003753,2020-07-29 12:02:13.003753,Wed
7004,D157,BR-92-XN-2914,2020-07-29 08:31:49.746094,2020-07-29 08:58:03.746094,Wed
7005,D159,CH-55-NV-9581,2020-07-29 15:11:48.110824,2020-07-29 15:24:27.110824,Wed
7006,D161,ML-59-OZ-5413,2020-07-29 12:37:22.351997,2020-07-29 13:51:36.351997,Wed
7007,D165,CG-39-JH-4064,2020-07-29 13:18:32.145919,2020-07-29 14:56:04.145919,Wed
7008,D166,KL-62-HH-3086,2020-07-29 07:41:25.296505,2020-07-29 08:40:19.296505,Wed
7009,D174,JK-29-SF-7380,2020-07-29 15:11:48.071395,2020-07-29 16:05:45.071395,Wed
7010,D177,LA-56-VL-1020,2020-07-29 15:11:48.211979,2020-07-29 16:50:52.211979,Wed
7011,D179,UK-84-YS-4663,2020-07-29 10:02:30.185520,2020-07-29 11:19:12.185520,Wed
7012,D187,OD-06-YK-2161,2020-07-29 09:54:37.911622,2020-07-29 09:57:54.911622,Wed
7013,D191,MZ-19-KB-1868,2020-07-29 15:11:48.530818,2020-07-29 15:18:59.530818,Wed
7014,D193,CH-70-DZ-0937,2020-07-29 11:53:35.269801,2020-07-29 12:20:26.269801,Wed
7015,D196,HR-94-FU-3466,2020-07-29 12:49:32.677145,2020-07-29 14:46:40.677145,Wed
7016,D198,TR-34-GE-1100,2020-07-29 09:11:45.693206,2020-07-29 09:39:50.693206,Wed
7017,A1,GA-79-EJ-1763,2020-07-29 13:13:37.421534,2020-07-29 13:24:11.421534,Wed
7018,A2,WB-38-RD-6840,2020-07-29 08:22:22.085803,2020-07-29 09:42:26.085803,Wed
7019,A6,LD-80-JC-0082,2020-07-29 07:50:35.504577,2020-07-29 08:32:53.504577,Wed
7020,A16,LA-58-LW-9311,2020-07-29 15:11:51.545831,2020-07-29 16:20:51.545831,Wed
7021,A17,TR-86-PS-9782,2020-07-29 13:00:09.787593,2020-07-29 14:14:15.787593,Wed
7022,A19,AP-27-MN-6871,2020-07-29 13:26:19.982804,2020-07-29 13:56:00.982804,Wed
7023,A26,BR-31-ZY-4370,2020-07-29 10:07:49.238760,2020-07-29 10:28:43.238760,Wed
7024,A27,LD-38-GT-2873,2020-07-29 14:07:18.565463,2020-07-29 14:15:29.565463,Wed
7025,A34,SK-37-DE-7871,2020-07-29 15:11:51.228428,2020-07-29 15:25:49.228428,Wed
7026,A44,TN-56-KN-4137,2020-07-29 15:11:51.215817,2020-07-29 15:36:44.215817,Wed
7027,A48,CH-98-GP-3145,2020-07-29 15:11:51.349305,2020-07-29 16:55:07.349305,Wed
7028,A51,MP-39-OK-9722,2020-07-29 15:51:19.758090,2020-07-29 17:31:26.758090,Wed
7029,A56,TN-99-WN-6851,2020-07-29 15:11:51.354145,2020-07-29 15:42:14.354145,Wed
7030,A60,GA-34-WE-4946,2020-07-29 08:34:50.555477,2020-07-29 09:59:28.555477,Wed
7031,A69,LD-11-VE-5131,2020-07-29 11:22:30.775949,2020-07-29 12:55:13.775949,Wed
7032,A70,GJ-27-HJ-5044,2020-07-29 10:54:47.958822,2020-07-29 11:17:09.958822,Wed
7033,A79,LD-34-EJ-1071,2020-07-29 16:26:09.084243,2020-07-29 17:19:22.084243,Wed
7034,A81,ML-13-MC-0416,2020-07-29 08:53:44.428996,2020-07-29 09:42:28.428996,Wed
7035,A86,SK-67-OH-7415,2020-07-29 10:32:02.395203,2020-07-29 11:19:23.395203,Wed
7036,A87,AP-64-SI-4596,2020-07-29 08:39:43.512193,2020-07-29 08:53:54.512193,Wed
7037,A94,MZ-55-IA-2448,2020-07-29 10:56:18.242796,2020-07-29 11:04:29.242796,Wed
7038,A99,AS-85-LZ-6372,2020-07-29 10:38:37.383447,2020-07-29 10:57:04.383447,Wed
7039,A101,UP-67-NW-9059,2020-07-29 09:46:55.869901,2020-07-29 11:37:25.869901,Wed
7040,A110,KA-40-WF-4566,2020-07-29 08:30:57.011609,2020-07-29 09:35:25.011609,Wed
7041,A116,TR-90-VK-8259,2020-07-29 15:11:51.106611,2020-07-29 16:45:18.106611,Wed
7042,A119,DD-95-WJ-8069,2020-07-29 07:46:20.936515,2020-07-29 09:39:24.936515,Wed
7043,A128,LD-26-KA-3858,2020-07-29 15:11:51.024486,2020-07-29 15:50:28.024486,Wed
7044,A130,CH-95-LO-1948,2020-07-29 15:11:51.316601,2020-07-29 16:09:46.316601,Wed
7045,A131,ML-16-VK-7445,2020-07-29 11:07:50.449548,2020-07-29 12:41:03.449548,Wed
7046,A143,HP-44-FL-5709,2020-07-29 10:33:13.033112,2020-07-29 12:08:25.033112,Wed
7047,A148,RJ-11-TT-4525,2020-07-29 15:11:51.441558,2020-07-29 15:59:23.441558,Wed
7048,A149,DL-01-FU-7499,2020-07-29 14:24:08.979669,2020-07-29 14:31:35.979669,Wed
7049,A156,AN-85-TO-4575,2020-07-29 10:48:30.900968,2020-07-29 10:58:32.900968,Wed
7050,A163,OD-86-BQ-1391,2020-07-29 08:54:19.141931,2020-07-29 10:38:35.141931,Wed
7051,A171,KL-73-MH-9909,2020-07-29 11:04:15.397046,2020-07-29 11:07:38.397046,Wed
7052,A173,AP-17-MT-2317,2020-07-29 16:25:15.065229,2020-07-29 17:46:54.065229,Wed
7053,A177,LA-61-SE-9777,2020-07-29 15:58:59.250886,2020-07-29 17:22:23.250886,Wed
7054,A184,PB-13-ZA-7935,2020-07-29 10:17:20.387098,2020-07-29 10:20:11.387098,Wed
7055,A195,PB-16-GL-7651,2020-07-29 07:32:33.457852,2020-07-29 08:22:25.457852,Wed
7056,A199,AR-23-DI-7963,2020-07-29 11:05:17.741598,2020-07-29 11:51:09.741598,Wed
7057,A200,GA-04-YC-5783,2020-07-29 11:56:28.024818,2020-07-29 13:34:29.024818,Wed
7058,B9,TR-35-RE-1784,2020-07-29 15:11:51.055181,2020-07-29 16:23:36.055181,Wed
7059,B13,CH-11-JE-3324,2020-07-29 15:11:50.965527,2020-07-29 16:51:05.965527,Wed
7060,B22,MN-67-JS-2934,2020-07-29 07:55:30.605603,2020-07-29 08:50:52.605603,Wed
7061,B23,WB-51-KK-7904,2020-07-29 10:30:45.400561,2020-07-29 10:33:13.400561,Wed
7062,B29,PY-05-DE-7022,2020-07-29 15:11:51.553626,2020-07-29 16:42:28.553626,Wed
7063,B35,AN-64-TB-2871,2020-07-29 15:11:51.083832,2020-07-29 15:59:38.083832,Wed
7064,B38,WB-52-BL-7461,2020-07-29 11:22:03.406934,2020-07-29 13:14:15.406934,Wed
7065,B39,LD-69-QU-6968,2020-07-29 09:04:35.336765,2020-07-29 10:15:54.336765,Wed
7066,B47,GA-46-TA-4314,2020-07-29 12:44:14.804365,2020-07-29 12:52:47.804365,Wed
7067,B49,SK-81-KV-9706,2020-07-29 15:59:58.651279,2020-07-29 17:25:01.651279,Wed
7068,B50,SK-11-DJ-3898,2020-07-29 16:26:27.269738,2020-07-29 16:58:27.269738,Wed
7069,B52,AN-30-NZ-7600,2020-07-29 09:54:26.883041,2020-07-29 11:44:07.883041,Wed
7070,B53,UK-59-JA-2752,2020-07-29 10:26:42.228445,2020-07-29 12:00:24.228445,Wed
7071,B54,CG-32-PV-9233,2020-07-29 07:28:30.519631,2020-07-29 08:42:40.519631,Wed
7072,B57,ML-57-EB-4382,2020-07-29 16:55:16.077715,2020-07-29 17:50:51.077715,Wed
7073,B60,JK-31-NF-4980,2020-07-29 11:22:17.052963,2020-07-29 12:52:25.052963,Wed
7074,B67,KL-63-RX-4915,2020-07-29 09:28:30.096713,2020-07-29 10:05:38.096713,Wed
7075,B69,WB-83-SH-2584,2020-07-29 12:59:14.808284,2020-07-29 14:01:00.808284,Wed
7076,B71,RJ-20-EX-4592,2020-07-29 10:40:51.958965,2020-07-29 12:05:02.958965,Wed
7077,B76,LA-32-GR-5596,2020-07-29 10:21:05.498351,2020-07-29 11:00:05.498351,Wed
7078,B82,CH-64-VJ-1202,2020-07-29 15:11:51.052234,2020-07-29 15:55:26.052234,Wed
7079,B83,RJ-61-AK-9131,2020-07-29 15:11:51.178838,2020-07-29 16:35:54.178838,Wed
7080,B87,BR-84-VU-4465,2020-07-29 12:22:30.767900,2020-07-29 13:45:16.767900,Wed
7081,B89,MZ-85-VU-6108,2020-07-29 11:26:48.633361,2020-07-29 12:58:21.633361,Wed
7082,B90,GJ-42-MO-5829,2020-07-29 09:31:17.087720,2020-07-29 10:16:38.087720,Wed
7083,B91,AS-90-ZZ-6596,2020-07-29 12:13:48.409620,2020-07-29 12:16:34.409620,Wed
7084,B93,AR-47-JK-1494,2020-07-29 09:06:58.863766,2020-07-29 11:03:24.863766,Wed
7085,B102,BR-24-RL-6165,2020-07-29 10:13:37.284902,2020-07-29 11:15:07.284902,Wed
7086,B112,GJ-71-DD-4685,2020-07-29 07:44:14.796390,2020-07-29 08:05:04.796390,Wed
7087,B113,UP-30-RM-2494,2020-07-29 15:11:51.604355,2020-07-29 16:45:00.604355,Wed
7088,B114,SK-01-GZ-7902,2020-07-29 11:02:14.833664,2020-07-29 12:39:16.833664,Wed
7089,B116,CH-25-TX-2878,2020-07-29 11:00:23.360403,2020-07-29 12:00:36.360403,Wed
7090,B120,ML-63-OX-7597,2020-07-29 17:15:12.303238,2020-07-29 19:12:31.303238,Wed
7091,B124,UK-92-AX-1609,2020-07-29 15:11:51.560841,2020-07-29 16:18:18.560841,Wed
7092,B125,PY-39-TK-1039,2020-07-29 13:18:36.967051,2020-07-29 14:05:48.967051,Wed
7093,B127,UP-89-RR-5331,2020-07-29 08:20:11.566926,2020-07-29 08:31:01.566926,Wed
7094,B129,MZ-51-GK-6214,2020-07-29 08:16:47.183443,2020-07-29 09:31:07.183443,Wed
7095,B131,WB-54-VK-1793,2020-07-29 09:01:55.761795,2020-07-29 10:26:59.761795,Wed
7096,B134,MZ-57-VW-7884,2020-07-29 15:11:51.149262,2020-07-29 15:31:27.149262,Wed
7097,B143,KL-87-BC-5578,2020-07-29 08:39:42.296493,2020-07-29 09:21:28.296493,Wed
7098,B144,AS-06-UZ-9420,2020-07-29 11:07:28.969292,2020-07-29 11:26:03.969292,Wed
7099,B145,JH-91-BF-8028,2020-07-29 09:42:44.274776,2020-07-29 10:16:21.274776,Wed
7100,B149,UP-69-UJ-7843,2020-07-29 11:46:33.708714,2020-07-29 13:30:28.708714,Wed
7101,B152,DL-25-DA-9445,2020-07-29 15:11:51.597957,2020-07-29 16:56:31.597957,Wed
7102,B164,AS-01-UU-6600,2020-07-29 15:11:51.136323,2020-07-29 15:17:46.136323,Wed
7103,B165,DD-00-PP-2061,2020-07-29 12:04:14.488098,2020-07-29 13:54:56.488098,Wed
7104,B168,TN-60-CW-9128,2020-07-29 09:34:43.105867,2020-07-29 11:04:20.105867,Wed
7105,B170,MH-64-DS-5113,2020-07-29 09:16:35.524094,2020-07-29 09:23:25.524094,Wed
7106,B172,JK-13-NQ-3516,2020-07-29 15:11:50.959167,2020-07-29 15:26:21.959167,Wed
7107,B173,SK-44-RH-8032,2020-07-29 15:11:51.269690,2020-07-29 15:14:23.269690,Wed
7108,B178,TR-19-YM-0948,2020-07-29 15:11:51.109530,2020-07-29 16:25:40.109530,Wed
7109,B180,ML-05-MF-7512,2020-07-29 08:55:46.543173,2020-07-29 10:29:15.543173,Wed
7110,B183,DD-22-MG-7066,2020-07-29 13:17:02.201574,2020-07-29 14:51:23.201574,Wed
7111,B185,JH-39-II-3423,2020-07-29 09:26:14.890229,2020-07-29 10:16:16.890229,Wed
7112,B189,JH-14-FW-1087,2020-07-29 15:11:50.942362,2020-07-29 16:23:28.942362,Wed
7113,B190,KA-54-LH-9483,2020-07-29 15:11:51.343968,2020-07-29 16:12:07.343968,Wed
7114,B194,KL-93-PZ-6717,2020-07-29 08:28:59.472063,2020-07-29 09:18:41.472063,Wed
7115,B196,AP-31-ND-4073,2020-07-29 11:04:14.810676,2020-07-29 13:02:23.810676,Wed
7116,B200,GJ-88-GD-6339,2020-07-29 11:06:03.769308,2020-07-29 12:19:46.769308,Wed
7117,C2,CH-17-UG-1002,2020-07-29 09:56:36.176309,2020-07-29 10:55:04.176309,Wed
7118,C3,AN-00-PR-1487,2020-07-29 10:06:32.195992,2020-07-29 10:12:33.195992,Wed
7119,C5,MN-03-OL-1033,2020-07-29 08:27:31.277991,2020-07-29 08:55:24.277991,Wed
7120,C6,AR-78-QO-0619,2020-07-29 10:59:06.222130,2020-07-29 12:23:56.222130,Wed
7121,C11,RJ-52-QD-7645,2020-07-29 15:11:51.571598,2020-07-29 15:13:03.571598,Wed
7122,C20,SK-82-RD-3568,2020-07-29 12:39:13.435533,2020-07-29 13:50:42.435533,Wed
7123,C22,PB-67-QD-8404,2020-07-29 08:17:31.345828,2020-07-29 09:47:20.345828,Wed
7124,C46,CH-60-SV-9542,2020-07-29 11:10:09.826045,2020-07-29 12:05:24.826045,Wed
7125,C48,HP-25-JD-5603,2020-07-29 16:13:07.336438,2020-07-29 17:24:03.336438,Wed
7126,C49,DD-64-AV-7067,2020-07-29 15:11:51.115936,2020-07-29 16:38:42.115936,Wed
7127,C50,UP-20-XR-2034,2020-07-29 11:37:04.034094,2020-07-29 12:18:19.034094,Wed
7128,C52,AR-65-FW-2848,2020-07-29 15:11:51.534028,2020-07-29 16:35:30.534028,Wed
7129,C53,AP-18-FM-2424,2020-07-29 16:12:08.656085,2020-07-29 16:14:08.656085,Wed
7130,C57,KL-39-RV-5103,2020-07-29 08:52:04.034837,2020-07-29 10:40:52.034837,Wed
7131,C68,RJ-30-WK-2575,2020-07-29 13:08:10.612262,2020-07-29 13:41:48.612262,Wed
7132,C73,PB-25-ES-3411,2020-07-29 11:17:40.000788,2020-07-29 12:34:01.000788,Wed
7133,C77,KL-90-KG-3021,2020-07-29 10:51:05.089577,2020-07-29 11:33:51.089577,Wed
7134,C78,JH-48-GS-7432,2020-07-29 16:52:15.470456,2020-07-29 17:09:41.470456,Wed
7135,C90,ML-03-YB-9125,2020-07-29 15:11:51.035903,2020-07-29 15:21:52.035903,Wed
7136,C91,DL-67-XY-9505,2020-07-29 15:11:51.020577,2020-07-29 15:27:47.020577,Wed
7137,C92,CH-62-JG-5020,2020-07-29 13:12:14.430134,2020-07-29 13:20:19.430134,Wed
7138,C93,MP-10-AB-3515,2020-07-29 10:17:34.150954,2020-07-29 11:01:52.150954,Wed
7139,C94,SK-90-XQ-5567,2020-07-29 12:09:08.757967,2020-07-29 13:23:53.757967,Wed
7140,C111,JH-85-YX-6281,2020-07-29 11:04:38.365724,2020-07-29 11:11:31.365724,Wed
7141,C115,TR-49-AF-5470,2020-07-29 08:41:57.896210,2020-07-29 08:54:03.896210,Wed
7142,C116,BR-62-TD-0211,2020-07-29 11:46:16.794675,2020-07-29 13:03:11.794675,Wed
7143,C124,MN-91-DZ-2523,2020-07-29 12:53:05.403389,2020-07-29 14:17:42.403389,Wed
7144,C125,UK-31-WB-2607,2020-07-29 08:04:57.399303,2020-07-29 08:12:18.399303,Wed
7145,C132,TR-57-QW-5294,2020-07-29 09:30:09.376022,2020-07-29 10:03:16.376022,Wed
7146,C138,HR-01-BT-7709,2020-07-29 15:11:50.936019,2020-07-29 16:02:51.936019,Wed
7147,C142,KL-07-TJ-3162,2020-07-29 12:08:20.251812,2020-07-29 12:21:42.251812,Wed
7148,C147,UK-11-TO-9676,2020-07-29 12:53:03.922050,2020-07-29 14:25:05.922050,Wed
7149,C156,DL-70-YJ-8334,2020-07-29 12:24:25.581023,2020-07-29 13:12:32.581023,Wed
7150,C170,PB-98-OJ-8902,2020-07-29 17:09:30.206285,2020-07-29 17:14:15.206285,Wed
7151,C176,SK-62-JV-9087,2020-07-29 11:54:38.332728,2020-07-29 13:45:14.332728,Wed
7152,C178,MZ-41-QW-8622,2020-07-29 15:11:51.042570,2020-07-29 15:33:08.042570,Wed
7153,C179,JK-48-IW-8474,2020-07-29 11:23:41.661383,2020-07-29 11:57:25.661383,Wed
7154,C180,GA-77-QU-2469,2020-07-29 10:10:09.814366,2020-07-29 10:36:49.814366,Wed
7155,C183,AP-38-KH-4861,2020-07-29 10:29:35.773963,2020-07-29 11:23:52.773963,Wed
7156,C184,RJ-46-PI-4349,2020-07-29 09:07:44.927111,2020-07-29 10:38:04.927111,Wed
7157,C192,MZ-88-YI-3772,2020-07-29 08:50:06.244854,2020-07-29 09:19:43.244854,Wed
7158,C193,SK-84-UL-6654,2020-07-29 11:10:55.880124,2020-07-29 12:06:27.880124,Wed
7159,C196,WB-79-MW-7979,2020-07-29 12:13:21.106747,2020-07-29 12:58:38.106747,Wed
